step,track,model,dataset,Memory in Mb,Time in s,MAE,RMSE
945,Regression,AdaptiveRandomForestRegressor,trumpapproval,0.0,1.263655500000823,0.0,0.0
966,Regression,AdaptiveRandomForestRegressor,trumpapproval,0.0,1.2911823329995968,0.0,0.0
987,Regression,AdaptiveRandomForestRegressor,trumpapproval,0.0,1.3183384999992995,0.0,0.0
21,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0028549580001708,0.0,0.0
42,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0053542080004262,0.0,0.0
63,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0080192499990516,0.0,0.0
84,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0106033329993806,0.0,0.0
105,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0135556659988651,0.0,0.0
126,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0162904579992755,0.0,0.0
147,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0192353749989706,0.0,0.0
168,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0221210409999912,0.0,0.0
189,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0248413329991308,0.0,0.0
210,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0276502910000999,0.0,0.0
231,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0304176249992451,0.0,0.0
252,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0335025410004163,0.0,0.0
273,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0366587499993329,0.0,0.0
294,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0397100829995906,0.0,0.0
315,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0427563749999535,0.0,0.0
336,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0457066250000934,0.0,0.0
357,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0486479999999573,0.0,0.0
378,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0516953329988609,0.0,0.0
399,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.054828082998938,0.0,0.0
420,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0579568329994799,0.0,0.0
441,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0612892909994116,0.0,0.0
462,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0645241250003891,0.0,0.0
483,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0675922499995067,0.0,0.0
504,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0709387909992074,0.0,0.0
525,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0742895000003045,0.0,0.0
546,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0777345409987901,0.0,0.0
567,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0811944580000272,0.0,0.0
588,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0845863750000717,0.0,0.0
609,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0879679999998188,0.0,0.0
630,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0912872079989028,0.0,0.0
651,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0946410830001696,0.0,0.0
672,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.0982213749994116,0.0,0.0
693,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1018513750004785,0.0,0.0
714,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1052785409992793,0.0,0.0
735,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1091647079992981,0.0,0.0
756,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1130709579992981,0.0,0.0
777,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1167777499995281,0.0,0.0
798,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1202194159995997,0.0,0.0
819,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1240932500004419,0.0,0.0
840,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1282398749990534,0.0,0.0
861,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1318443330001173,0.0,0.0
882,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1357026249988848,0.0,0.0
903,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1394889580005838,0.0,0.0
924,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1434698329994717,0.0,0.0
945,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1475480409990268,0.0,0.0
966,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1513966660004371,0.0,0.0
987,Regression,PassiveAggressiveRegressor,trumpapproval,0.0,0.1554584999994404,0.0,0.0
21,Regression,SGDRegressor,trumpapproval,0.0,0.0028780419997929,0.0,0.0
42,Regression,SGDRegressor,trumpapproval,0.0,0.0055570419990544,0.0,0.0
63,Regression,SGDRegressor,trumpapproval,0.0,0.0083255419995111,0.0,0.0
84,Regression,SGDRegressor,trumpapproval,0.0,0.0108896669989917,0.0,0.0
105,Regression,SGDRegressor,trumpapproval,0.0,0.0137259579987585,0.0,0.0
126,Regression,SGDRegressor,trumpapproval,0.0,0.0166278329998021,0.0,0.0
147,Regression,SGDRegressor,trumpapproval,0.0,0.0195201669994276,0.0,0.0
168,Regression,SGDRegressor,trumpapproval,0.0,0.0222624580001138,0.0,0.0
189,Regression,SGDRegressor,trumpapproval,0.0,0.0251614579992747,0.0,0.0
210,Regression,SGDRegressor,trumpapproval,0.0,0.0280977080001321,0.0,0.0
231,Regression,SGDRegressor,trumpapproval,0.0,0.0311795420002454,0.0,0.0
252,Regression,SGDRegressor,trumpapproval,0.0,0.0341799580000952,0.0,0.0
273,Regression,SGDRegressor,trumpapproval,0.0,0.037256666999383,0.0,0.0
294,Regression,SGDRegressor,trumpapproval,0.0,0.0403463749989896,0.0,0.0
315,Regression,SGDRegressor,trumpapproval,0.0,0.0436802919994079,0.0,0.0
336,Regression,SGDRegressor,trumpapproval,0.0,0.0467681249992892,0.0,0.0
357,Regression,SGDRegressor,trumpapproval,0.0,0.0497512919992004,0.0,0.0
378,Regression,SGDRegressor,trumpapproval,0.0,0.0529350830001931,0.0,0.0
399,Regression,SGDRegressor,trumpapproval,0.0,0.0562027500000112,0.0,0.0
420,Regression,SGDRegressor,trumpapproval,0.0,0.0597031249999417,0.0,0.0
441,Regression,SGDRegressor,trumpapproval,0.0,0.0631049169987818,0.0,0.0
462,Regression,SGDRegressor,trumpapproval,0.0,0.0665280829998664,0.0,0.0
483,Regression,SGDRegressor,trumpapproval,0.0,0.0696200829988811,0.0,0.0
504,Regression,SGDRegressor,trumpapproval,0.0,0.0727771669990033,0.0,0.0
525,Regression,SGDRegressor,trumpapproval,0.0,0.0759381249990838,0.0,0.0
546,Regression,SGDRegressor,trumpapproval,0.0,0.079824082999039,0.0,0.0
567,Regression,SGDRegressor,trumpapproval,0.0,0.0831394169999839,0.0,0.0
588,Regression,SGDRegressor,trumpapproval,0.0,0.0865249170001334,0.0,0.0
609,Regression,SGDRegressor,trumpapproval,0.0,0.0900877499989292,0.0,0.0
630,Regression,SGDRegressor,trumpapproval,0.0,0.093875417000163,0.0,0.0
651,Regression,SGDRegressor,trumpapproval,0.0,0.0975309579989698,0.0,0.0
672,Regression,SGDRegressor,trumpapproval,0.0,0.1013532919987483,0.0,0.0
693,Regression,SGDRegressor,trumpapproval,0.0,0.1048608749988488,0.0,0.0
714,Regression,SGDRegressor,trumpapproval,0.0,0.1087557499995455,0.0,0.0
735,Regression,SGDRegressor,trumpapproval,0.0,0.112338582999655,0.0,0.0
756,Regression,SGDRegressor,trumpapproval,0.0,0.1159080830002494,0.0,0.0
777,Regression,SGDRegressor,trumpapproval,0.0,0.1196362919999955,0.0,0.0
798,Regression,SGDRegressor,trumpapproval,0.0,0.1234682079993945,0.0,0.0
819,Regression,SGDRegressor,trumpapproval,0.0,0.1273694579995208,0.0,0.0
840,Regression,SGDRegressor,trumpapproval,0.0,0.1312807920003251,0.0,0.0
861,Regression,SGDRegressor,trumpapproval,0.0,0.1351722500003234,0.0,0.0
882,Regression,SGDRegressor,trumpapproval,0.0,0.1388541670003178,0.0,0.0
903,Regression,SGDRegressor,trumpapproval,0.0,0.1427370829987921,0.0,0.0
924,Regression,SGDRegressor,trumpapproval,0.0,0.1467278749987599,0.0,0.0
945,Regression,SGDRegressor,trumpapproval,0.0,0.1505617080001684,0.0,0.0
966,Regression,SGDRegressor,trumpapproval,0.0,0.1547640419994422,0.0,0.0
987,Regression,SGDRegressor,trumpapproval,0.0,0.1588365829993563,0.0,0.0
21,Regression,ShrubsRegressor,trumpapproval,0.0,0.003272250000009,0.0,0.0
42,Regression,ShrubsRegressor,trumpapproval,0.0,0.0061274580002645,0.0,0.0
63,Regression,ShrubsRegressor,trumpapproval,0.0,0.0088759579994075,0.0,0.0
84,Regression,ShrubsRegressor,trumpapproval,0.0,0.0115658329996222,0.0,0.0
105,Regression,ShrubsRegressor,trumpapproval,0.0,0.0146628749989758,0.0,0.0
126,Regression,ShrubsRegressor,trumpapproval,0.0,0.017487417000666,0.0,0.0
147,Regression,ShrubsRegressor,trumpapproval,0.0,0.0207882079994305,0.0,0.0
168,Regression,ShrubsRegressor,trumpapproval,0.0,0.0241156669999327,0.0,0.0
189,Regression,ShrubsRegressor,trumpapproval,0.0,0.0270403750000696,0.0,0.0
210,Regression,ShrubsRegressor,trumpapproval,0.0,0.0301335829990421,0.0,0.0
231,Regression,ShrubsRegressor,trumpapproval,0.0,0.0336601250000967,0.0,0.0
252,Regression,ShrubsRegressor,trumpapproval,0.0,0.036639792000642,0.0,0.0
273,Regression,ShrubsRegressor,trumpapproval,0.0,0.0396571669989498,0.0,0.0
294,Regression,ShrubsRegressor,trumpapproval,0.0,0.0427004579996719,0.0,0.0
315,Regression,ShrubsRegressor,trumpapproval,0.0,0.0459635000006528,0.0,0.0
336,Regression,ShrubsRegressor,trumpapproval,0.0,0.0492382079992239,0.0,0.0
357,Regression,ShrubsRegressor,trumpapproval,0.0,0.0526196669998171,0.0,0.0
378,Regression,ShrubsRegressor,trumpapproval,0.0,0.0560982080005487,0.0,0.0
399,Regression,ShrubsRegressor,trumpapproval,0.0,0.0593976250002015,0.0,0.0
420,Regression,ShrubsRegressor,trumpapproval,0.0,0.0630032919998484,0.0,0.0
441,Regression,ShrubsRegressor,trumpapproval,0.0,0.0666322079996462,0.0,0.0
462,Regression,ShrubsRegressor,trumpapproval,0.0,0.0702624999994441,0.0,0.0
483,Regression,ShrubsRegressor,trumpapproval,0.0,0.073555375000069,0.0,0.0
504,Regression,ShrubsRegressor,trumpapproval,0.0,0.0768934999996417,0.0,0.0
525,Regression,ShrubsRegressor,trumpapproval,0.0,0.0805296670005191,0.0,0.0
546,Regression,ShrubsRegressor,trumpapproval,0.0,0.0842217919998802,0.0,0.0
567,Regression,ShrubsRegressor,trumpapproval,0.0,0.0878514169999107,0.0,0.0
588,Regression,ShrubsRegressor,trumpapproval,0.0,0.0912612079991959,0.0,0.0
609,Regression,ShrubsRegressor,trumpapproval,0.0,0.0951065419994847,0.0,0.0
630,Regression,ShrubsRegressor,trumpapproval,0.0,0.0986637080004584,0.0,0.0
651,Regression,ShrubsRegressor,trumpapproval,0.0,0.1028642080000281,0.0,0.0
672,Regression,ShrubsRegressor,trumpapproval,0.0,0.1065710420007235,0.0,0.0
693,Regression,ShrubsRegressor,trumpapproval,0.0,0.110597458000484,0.0,0.0
714,Regression,ShrubsRegressor,trumpapproval,0.0,0.1142048750007234,0.0,0.0
735,Regression,ShrubsRegressor,trumpapproval,0.0,0.1183063329990545,0.0,0.0
756,Regression,ShrubsRegressor,trumpapproval,0.0,0.122130042000208,0.0,0.0
777,Regression,ShrubsRegressor,trumpapproval,0.0,0.1260977080000884,0.0,0.0
798,Regression,ShrubsRegressor,trumpapproval,0.0,0.1298015419997682,0.0,0.0
819,Regression,ShrubsRegressor,trumpapproval,0.0,0.1337037079993024,0.0,0.0
840,Regression,ShrubsRegressor,trumpapproval,0.0,0.1377182079995691,0.0,0.0
861,Regression,ShrubsRegressor,trumpapproval,0.0,0.1414580000000569,0.0,0.0
882,Regression,ShrubsRegressor,trumpapproval,0.0,0.1453975829990668,0.0,0.0
903,Regression,ShrubsRegressor,trumpapproval,0.0,0.1493447499997273,0.0,0.0
924,Regression,ShrubsRegressor,trumpapproval,0.0,0.1536670829991635,0.0,0.0
945,Regression,ShrubsRegressor,trumpapproval,0.0,0.1575864999995246,0.0,0.0
966,Regression,ShrubsRegressor,trumpapproval,0.0,0.1615937080005096,0.0,0.0
987,Regression,ShrubsRegressor,trumpapproval,0.0,0.1656838750004681,0.0,0.0
21,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.0310321659999317,0.0,0.0
42,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.1042024159996799,0.0,0.0
63,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.130365332999645,0.0,0.0
84,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.156475791000048,0.0,0.0
105,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.1832087910006521,0.0,0.0
126,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.2148100829999748,0.0,0.0
147,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.2416042499989998,0.0,0.0
168,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.2677935829997295,0.0,0.0
189,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.295003249999354,0.0,0.0
210,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.3215336249995744,0.0,0.0
231,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.3476018330002262,0.0,0.0
252,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.3741180409997469,0.0,0.0
273,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.4007261659990035,0.0,0.0
294,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.4271124160004547,0.0,0.0
315,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.4534821659999579,0.0,0.0
336,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.4798511249991861,0.0,0.0
357,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.5066952079996554,0.0,0.0
378,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.5329380829989532,0.0,0.0
399,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.5594621660002304,0.0,0.0
420,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.5852133329990465,0.0,0.0
441,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.6121922500005894,0.0,0.0
462,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.6388654580005095,0.0,0.0
483,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.6653533749995404,0.0,0.0
504,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.6920362500004558,0.0,0.0
525,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.718892416000017,0.0,0.0
546,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.7459497079998982,0.0,0.0
567,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.772692915999869,0.0,0.0
588,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.7992324999995617,0.0,0.0
609,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.826529500000106,0.0,0.0
630,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.8538985409995803,0.0,0.0
651,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.8811244160006027,0.0,0.0
672,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.907574625000052,0.0,0.0
693,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.9345456249993732,0.0,0.0
714,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.9621735000000626,0.0,0.0
735,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,0.989004458000636,0.0,0.0
756,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.0158546660004504,0.0,0.0
777,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.0435915409998415,0.0,0.0
798,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.07051379099903,0.0,0.0
819,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.097354040999562,0.0,0.0
840,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.123798540998905,0.0,0.0
861,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.1495787080002628,0.0,0.0
882,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.176471499999025,0.0,0.0
903,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.2034400829998049,0.0,0.0
924,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.230998749999344,0.0,0.0
945,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.2587053749994084,0.0,0.0
966,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.2865601249995962,0.0,0.0
987,Regression,StreamingGradientBoostedRegression,trumpapproval,0.0,1.3136189580000064,0.0,0.0
21,Regression,NoChange,trumpapproval,0.0,0.0030891669994161,0.0,0.0
42,Regression,NoChange,trumpapproval,0.0,0.0058237920002284,0.0,0.0
63,Regression,NoChange,trumpapproval,0.0,0.0086655830000381,0.0,0.0
84,Regression,NoChange,trumpapproval,0.0,0.0113904579993686,0.0,0.0
105,Regression,NoChange,trumpapproval,0.0,0.0141296249985316,0.0,0.0
126,Regression,NoChange,trumpapproval,0.0,0.017200332998982,0.0,0.0
147,Regression,NoChange,trumpapproval,0.0,0.019955874999141,0.0,0.0
168,Regression,NoChange,trumpapproval,0.0,0.0227078329990035,0.0,0.0
189,Regression,NoChange,trumpapproval,0.0,0.0256208329992659,0.0,0.0
210,Regression,NoChange,trumpapproval,0.0,0.0289109579989599,0.0,0.0
231,Regression,NoChange,trumpapproval,0.0,0.0337343749997671,0.0,0.0
252,Regression,NoChange,trumpapproval,0.0,0.0374099169985129,0.0,0.0
273,Regression,NoChange,trumpapproval,0.0,0.0404288749996339,0.0,0.0
294,Regression,NoChange,trumpapproval,0.0,0.0441933329984749,0.0,0.0
315,Regression,NoChange,trumpapproval,0.0,0.0493081669992534,0.0,0.0
336,Regression,NoChange,trumpapproval,0.0,0.0531571669998811,0.0,0.0
357,Regression,NoChange,trumpapproval,0.0,0.056393457998638,0.0,0.0
378,Regression,NoChange,trumpapproval,0.0,0.0598554999996849,0.0,0.0
399,Regression,NoChange,trumpapproval,0.0,0.0631039579984644,0.0,0.0
420,Regression,NoChange,trumpapproval,0.0,0.0662544579990935,0.0,0.0
441,Regression,NoChange,trumpapproval,0.0,0.0695303329994203,0.0,0.0
462,Regression,NoChange,trumpapproval,0.0,0.072646208000151,0.0,0.0
483,Regression,NoChange,trumpapproval,0.0,0.0759895829996821,0.0,0.0
504,Regression,NoChange,trumpapproval,0.0,0.0795342080000409,0.0,0.0
525,Regression,NoChange,trumpapproval,0.0,0.0829190419990482,0.0,0.0
546,Regression,NoChange,trumpapproval,0.0,0.0863522079998801,0.0,0.0
567,Regression,NoChange,trumpapproval,0.0,0.0899782500000583,0.0,0.0
588,Regression,NoChange,trumpapproval,0.0,0.0934535420001339,0.0,0.0
609,Regression,NoChange,trumpapproval,0.0,0.0973888749995239,0.0,0.0
630,Regression,NoChange,trumpapproval,0.0,0.1016152499996678,0.0,0.0
651,Regression,NoChange,trumpapproval,0.0,0.1050515419992734,0.0,0.0
672,Regression,NoChange,trumpapproval,0.0,0.1089464999986375,0.0,0.0
693,Regression,NoChange,trumpapproval,0.0,0.1124205420001089,0.0,0.0
714,Regression,NoChange,trumpapproval,0.0,0.1170003329989413,0.0,0.0
735,Regression,NoChange,trumpapproval,0.0,0.1207382499997038,0.0,0.0
756,Regression,NoChange,trumpapproval,0.0,0.1243509169999015,0.0,0.0
777,Regression,NoChange,trumpapproval,0.0,0.1279264579989103,0.0,0.0
798,Regression,NoChange,trumpapproval,0.0,0.1321215419993677,0.0,0.0
819,Regression,NoChange,trumpapproval,0.0,0.135808791999807,0.0,0.0
840,Regression,NoChange,trumpapproval,0.0,0.1395510419988568,0.0,0.0
861,Regression,NoChange,trumpapproval,0.0,0.1438842079987807,0.0,0.0
882,Regression,NoChange,trumpapproval,0.0,0.1478046249994804,0.0,0.0
903,Regression,NoChange,trumpapproval,0.0,0.1516362499987735,0.0,0.0
924,Regression,NoChange,trumpapproval,0.0,0.1558803749994695,0.0,0.0
945,Regression,NoChange,trumpapproval,0.0,0.1596770830001332,0.0,0.0
966,Regression,NoChange,trumpapproval,0.0,0.1637489169988839,0.0,0.0
987,Regression,NoChange,trumpapproval,0.0,0.1676914999989094,0.0,0.0
21,Regression,TargetMean,trumpapproval,0.0,0.02692449999995,0.0,0.0
42,Regression,TargetMean,trumpapproval,0.0,0.0530867500001477,0.0,0.0
63,Regression,TargetMean,trumpapproval,0.0,0.0784969169999385,0.0,0.0
84,Regression,TargetMean,trumpapproval,0.0,0.1044671669988019,0.0,0.0
105,Regression,TargetMean,trumpapproval,0.0,0.1306470420004188,0.0,0.0
126,Regression,TargetMean,trumpapproval,0.0,0.1569445839995751,0.0,0.0
147,Regression,TargetMean,trumpapproval,0.0,0.1829477920000499,0.0,0.0
168,Regression,TargetMean,trumpapproval,0.0,0.2096772089989826,0.0,0.0
189,Regression,TargetMean,trumpapproval,0.0,0.236219374999564,0.0,0.0
210,Regression,TargetMean,trumpapproval,0.0,0.2622739999987971,0.0,0.0
231,Regression,TargetMean,trumpapproval,0.0,0.2887018339988572,0.0,0.0
252,Regression,TargetMean,trumpapproval,0.0,0.3149987500000861,0.0,0.0
273,Regression,TargetMean,trumpapproval,0.0,0.3413446670001576,0.0,0.0
294,Regression,TargetMean,trumpapproval,0.0,0.367651124999611,0.0,0.0
315,Regression,TargetMean,trumpapproval,0.0,0.3944121249987802,0.0,0.0
336,Regression,TargetMean,trumpapproval,0.0,0.4208297499990294,0.0,0.0
357,Regression,TargetMean,trumpapproval,0.0,0.4472854169998754,0.0,0.0
378,Regression,TargetMean,trumpapproval,0.0,0.4740459589993406,0.0,0.0
399,Regression,TargetMean,trumpapproval,0.0,0.5007262919989444,0.0,0.0
420,Regression,TargetMean,trumpapproval,0.0,0.5268948339999042,0.0,0.0
441,Regression,TargetMean,trumpapproval,0.0,0.5533689169988065,0.0,0.0
462,Regression,TargetMean,trumpapproval,0.0,0.580088374999832,0.0,0.0
483,Regression,TargetMean,trumpapproval,0.0,0.606355750000148,0.0,0.0
504,Regression,TargetMean,trumpapproval,0.0,0.6328095419994497,0.0,0.0
525,Regression,TargetMean,trumpapproval,0.0,0.6595151250003255,0.0,0.0
546,Regression,TargetMean,trumpapproval,0.0,0.6868838749996939,0.0,0.0
567,Regression,TargetMean,trumpapproval,0.0,0.7137003339994408,0.0,0.0
588,Regression,TargetMean,trumpapproval,0.0,0.7400491249991319,0.0,0.0
609,Regression,TargetMean,trumpapproval,0.0,0.7668515839995962,0.0,0.0
630,Regression,TargetMean,trumpapproval,0.0,0.7940952089993516,0.0,0.0
651,Regression,TargetMean,trumpapproval,0.0,0.8209245420002844,0.0,0.0
672,Regression,TargetMean,trumpapproval,0.0,0.8476356249993842,0.0,0.0
693,Regression,TargetMean,trumpapproval,0.0,0.8747590419989137,0.0,0.0
714,Regression,TargetMean,trumpapproval,0.0,0.9028980000002776,0.0,0.0
735,Regression,TargetMean,trumpapproval,0.0,0.930375333999109,0.0,0.0
756,Regression,TargetMean,trumpapproval,0.0,0.9570274589987092,0.0,0.0
777,Regression,TargetMean,trumpapproval,0.0,0.9837479999987409,0.0,0.0
798,Regression,TargetMean,trumpapproval,0.0,1.0115080839987058,0.0,0.0
819,Regression,TargetMean,trumpapproval,0.0,1.0383318339991092,0.0,0.0
840,Regression,TargetMean,trumpapproval,0.0,1.0655419590002566,0.0,0.0
861,Regression,TargetMean,trumpapproval,0.0,1.0927691670003696,0.0,0.0
