step,track,model,dataset,Memory in Mb,Time in s,Accuracy
7344,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,12.66736283299906,0.054466230936819175
7752,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,13.687049541000306,0.05159958720330237
8160,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,14.793528832997254,0.049019607843137254
8568,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,15.880119915997057,0.04668534080298786
8976,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,17.004572040998028,0.044563279857397504
9384,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,18.1639616249995,0.042625745950554135
9792,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,19.360961374997714,0.04084967320261438
10200,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,20.592863040998054,0.0392156862745098
10608,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,21.860331290998147,0.03770739064856712
11016,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,23.197743582997646,0.03631082062454612
11424,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,24.536569665997376,0.0350140056022409
11832,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,25.965962082998885,0.03380662609871535
12240,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,27.377813166000124,0.032679738562091505
12648,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,28.82281454099939,0.031625553447185324
13056,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,30.306094332998327,0.030637254901960783
13464,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,31.815578290999838,0.029708853238265002
13872,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,33.36591004099682,0.02883506343713956
14280,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,34.948136999999406,0.028011204481792718
14688,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,36.678221165999275,0.027233115468409588
15096,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,38.335694790999696,0.026497085320614733
15504,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,40.056342374999076,0.025799793601651185
15912,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,41.77079783299996,0.02513826043237808
16320,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,43.52416520800034,0.024509803921568627
16728,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,45.31600412499756,0.02391200382592061
17136,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,47.199413290996745,0.02334267040149393
17544,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,49.05725366600018,0.022799817601459188
17952,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,50.96185699999842,0.022281639928698752
18360,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,52.904819915998814,0.02178649237472767
18768,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,54.88154999999824,0.021312872975277068
19176,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,56.93928379099816,0.020859407592824362
19584,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,59.075565415998426,0.02042483660130719
19992,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,61.21197395799754,0.020008003201280513
20400,Multiclass classification,HoeffdingAdaptiveTree,keystroke,0.0,63.33206295799755,0.0196078431372549
47,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.040526708002289524,0.10638297872340426
94,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.08183554200149956,0.13829787234042554
141,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.12150604199996451,0.1702127659574468
188,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.1598782500004745,0.14361702127659576
235,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.2005247920023976,0.14893617021276595
282,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.24079108300065855,0.13120567375886524
329,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.28222666700094123,0.1337386018237082
376,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.32430229199962923,0.13297872340425532
423,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.3634189170006721,0.13947990543735225
470,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.4071581669995794,0.14042553191489363
517,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.45239916699938476,0.1450676982591876
564,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.4954918750008801,0.13829787234042554
611,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.5406201670011797,0.13911620294599017
658,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.5841952080008923,0.14285714285714285
705,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.6280317080017994,0.14468085106382977
752,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.6727203750015178,0.14893617021276595
799,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.7169696250020934,0.14518147684605756
846,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.7615256249991944,0.13947990543735225
893,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.8057779170012509,0.13773796192609183
940,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.8509916250004608,0.1372340425531915
987,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.8972568329991191,0.13779128672745694
1034,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.9439362920020358,0.13829787234042554
1081,Multiclass classification,HoeffdingTree,imagesegments,0.0,0.9901016670009994,0.13598519888991675
1128,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.0379459169998881,0.1347517730496454
1175,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.0857844170022872,0.1302127659574468
1222,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.133006457999727,0.13666121112929625
1269,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.1816783750000468,0.136327817178881
1316,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.230372250000073,0.13905775075987842
1363,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.2798211250010354,0.1408657373440939
1410,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.3288028329989174,0.14042553191489363
1457,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.379307750001317,0.14207275223061083
1504,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.4297236669990525,0.14295212765957446
1551,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.4808806250002817,0.14313346228239845
1598,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.5316237080005521,0.14267834793491865
1645,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.5832975000012084,0.1452887537993921
1692,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.6349265829994692,0.14420803782505912
1739,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.6867891670008248,0.14491086831512365
1786,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.7409059170022374,0.1455767077267637
1833,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.7936650830015424,0.14457174031642117
1880,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.8465790420013946,0.14574468085106382
1927,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.901221208001516,0.14478463933575506
1974,Multiclass classification,HoeffdingTree,imagesegments,0.0,1.9564922079989628,0.14285714285714285
2021,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.0116311669989955,0.14448292924294903
2068,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.0671397500009334,0.1450676982591876
2115,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.1227055830022437,0.14468085106382977
2162,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.178804792001756,0.1461609620721554
2209,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.2363213329990685,0.14576731552738795
2256,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.293448000000353,0.14361702127659576
2303,Multiclass classification,HoeffdingTree,imagesegments,0.0,2.3509522499989544,0.14242292661745548
408,Multiclass classification,HoeffdingTree,keystroke,0.0,0.4338297079993936,0.9803921568627451
816,Multiclass classification,HoeffdingTree,keystroke,0.0,0.865539374997752,0.49019607843137253
1224,Multiclass classification,HoeffdingTree,keystroke,0.0,1.332241249998333,0.32679738562091504
1632,Multiclass classification,HoeffdingTree,keystroke,0.0,1.8296271669969428,0.24509803921568626
2040,Multiclass classification,HoeffdingTree,keystroke,0.0,2.3688928749979823,0.19607843137254902
2448,Multiclass classification,HoeffdingTree,keystroke,0.0,2.944169291997241,0.16339869281045752
2856,Multiclass classification,HoeffdingTree,keystroke,0.0,3.550308291996771,0.1400560224089636
3264,Multiclass classification,HoeffdingTree,keystroke,0.0,4.201683916999173,0.12254901960784313
3672,Multiclass classification,HoeffdingTree,keystroke,0.0,4.874008416998549,0.10893246187363835
4080,Multiclass classification,HoeffdingTree,keystroke,0.0,5.588855707999755,0.09803921568627451
4488,Multiclass classification,HoeffdingTree,keystroke,0.0,6.36931816699871,0.08912655971479501
4896,Multiclass classification,HoeffdingTree,keystroke,0.0,7.144351999999344,0.08169934640522876
5304,Multiclass classification,HoeffdingTree,keystroke,0.0,7.952724291997583,0.07541478129713423
5712,Multiclass classification,HoeffdingTree,keystroke,0.0,8.799298416997772,0.0700280112044818
6120,Multiclass classification,HoeffdingTree,keystroke,0.0,9.722250625000015,0.06535947712418301
6528,Multiclass classification,HoeffdingTree,keystroke,0.0,10.642289082999923,0.061274509803921566
6936,Multiclass classification,HoeffdingTree,keystroke,0.0,11.582703207997838,0.05767012687427912
7344,Multiclass classification,HoeffdingTree,keystroke,0.0,12.564662749999115,0.054466230936819175
7752,Multiclass classification,HoeffdingTree,keystroke,0.0,13.5800539999982,0.05159958720330237
8160,Multiclass classification,HoeffdingTree,keystroke,0.0,14.634276499997213,0.049019607843137254
8568,Multiclass classification,HoeffdingTree,keystroke,0.0,15.756808541998907,0.04668534080298786
8976,Multiclass classification,HoeffdingTree,keystroke,0.0,16.87708204199953,0.044563279857397504
9384,Multiclass classification,HoeffdingTree,keystroke,0.0,18.033763542000088,0.042625745950554135
9792,Multiclass classification,HoeffdingTree,keystroke,0.0,19.230326207998587,0.04084967320261438
10200,Multiclass classification,HoeffdingTree,keystroke,0.0,20.509073624998564,0.0392156862745098
10608,Multiclass classification,HoeffdingTree,keystroke,0.0,21.77473949999694,0.03770739064856712
11016,Multiclass classification,HoeffdingTree,keystroke,0.0,23.07493579199945,0.03631082062454612
11424,Multiclass classification,HoeffdingTree,keystroke,0.0,24.413284624999505,0.0350140056022409
11832,Multiclass classification,HoeffdingTree,keystroke,0.0,25.782719332997658,0.03380662609871535
12240,Multiclass classification,HoeffdingTree,keystroke,0.0,27.186521542000264,0.032679738562091505
12648,Multiclass classification,HoeffdingTree,keystroke,0.0,28.6634054999995,0.031625553447185324
13056,Multiclass classification,HoeffdingTree,keystroke,0.0,30.105652832997293,0.030637254901960783
13464,Multiclass classification,HoeffdingTree,keystroke,0.0,31.653668999999354,0.029708853238265002
13872,Multiclass classification,HoeffdingTree,keystroke,0.0,33.223842457999126,0.02883506343713956
14280,Multiclass classification,HoeffdingTree,keystroke,0.0,34.78255641699798,0.028011204481792718
14688,Multiclass classification,HoeffdingTree,keystroke,0.0,36.35130299999946,0.027233115468409588
15096,Multiclass classification,HoeffdingTree,keystroke,0.0,37.959106874997815,0.026497085320614733
15504,Multiclass classification,HoeffdingTree,keystroke,0.0,39.61788683299892,0.025799793601651185
15912,Multiclass classification,HoeffdingTree,keystroke,0.0,41.30551308299982,0.02513826043237808
16320,Multiclass classification,HoeffdingTree,keystroke,0.0,43.08816095799921,0.024509803921568627
16728,Multiclass classification,HoeffdingTree,keystroke,0.0,44.88613141699898,0.02391200382592061
17136,Multiclass classification,HoeffdingTree,keystroke,0.0,46.668276917000185,0.02334267040149393
17544,Multiclass classification,HoeffdingTree,keystroke,0.0,48.510179457996855,0.022799817601459188
17952,Multiclass classification,HoeffdingTree,keystroke,0.0,50.37508849999722,0.022281639928698752
18360,Multiclass classification,HoeffdingTree,keystroke,0.0,52.3415533749976,0.02178649237472767
18768,Multiclass classification,HoeffdingTree,keystroke,0.0,54.38716770799874,0.021312872975277068
19176,Multiclass classification,HoeffdingTree,keystroke,0.0,56.39881274999789,0.020859407592824362
19584,Multiclass classification,HoeffdingTree,keystroke,0.0,58.49423308299811,0.02042483660130719
19992,Multiclass classification,HoeffdingTree,keystroke,0.0,60.56426041699888,0.020008003201280513
20400,Multiclass classification,HoeffdingTree,keystroke,0.0,62.66911699999764,0.0196078431372549
47,Multiclass classification,KNN,imagesegments,0.0,0.04009845800101175,0.10638297872340426
94,Multiclass classification,KNN,imagesegments,0.0,0.07759866600099485,0.13829787234042554
141,Multiclass classification,KNN,imagesegments,0.0,0.11618408299909788,0.1702127659574468
188,Multiclass classification,KNN,imagesegments,0.0,0.15485283299858565,0.14361702127659576
235,Multiclass classification,KNN,imagesegments,0.0,0.19374970799981384,0.14893617021276595
282,Multiclass classification,KNN,imagesegments,0.0,0.23423299999922165,0.13120567375886524
329,Multiclass classification,KNN,imagesegments,0.0,0.27477462499882677,0.1337386018237082
376,Multiclass classification,KNN,imagesegments,0.0,0.3169125829990662,0.13297872340425532
423,Multiclass classification,KNN,imagesegments,0.0,0.3576842910006235,0.13947990543735225
470,Multiclass classification,KNN,imagesegments,0.0,0.3997374159989704,0.14042553191489363
517,Multiclass classification,KNN,imagesegments,0.0,0.44224504100202466,0.1450676982591876
564,Multiclass classification,KNN,imagesegments,0.0,0.48575308300132747,0.13829787234042554
611,Multiclass classification,KNN,imagesegments,0.0,0.5300021660004859,0.13911620294599017
658,Multiclass classification,KNN,imagesegments,0.0,0.573116083000059,0.14285714285714285
705,Multiclass classification,KNN,imagesegments,0.0,0.6178382079997391,0.14468085106382977
752,Multiclass classification,KNN,imagesegments,0.0,0.6619188750009926,0.14893617021276595
799,Multiclass classification,KNN,imagesegments,0.0,0.706026791001932,0.14518147684605756
846,Multiclass classification,KNN,imagesegments,0.0,0.7511173749990121,0.13947990543735225
893,Multiclass classification,KNN,imagesegments,0.0,0.7958084579986462,0.13773796192609183
940,Multiclass classification,KNN,imagesegments,0.0,0.8481524160015397,0.1372340425531915
987,Multiclass classification,KNN,imagesegments,0.0,0.8953480829986802,0.13779128672745694
1034,Multiclass classification,KNN,imagesegments,0.0,0.9431062500007101,0.13829787234042554
1081,Multiclass classification,KNN,imagesegments,0.0,0.9912846250008442,0.13598519888991675
1128,Multiclass classification,KNN,imagesegments,0.0,1.03934745800143,0.1347517730496454
1175,Multiclass classification,KNN,imagesegments,0.0,1.0876447910013667,0.1302127659574468
1222,Multiclass classification,KNN,imagesegments,0.0,1.1368260000017472,0.13666121112929625
1269,Multiclass classification,KNN,imagesegments,0.0,1.1867886660002114,0.136327817178881
1316,Multiclass classification,KNN,imagesegments,0.0,1.2364132500006235,0.13905775075987842
1363,Multiclass classification,KNN,imagesegments,0.0,1.2867333329995745,0.1408657373440939
1410,Multiclass classification,KNN,imagesegments,0.0,1.3379944160005834,0.14042553191489363
1457,Multiclass classification,KNN,imagesegments,0.0,1.3887935410020873,0.14207275223061083
1504,Multiclass classification,KNN,imagesegments,0.0,1.4400159159995383,0.14295212765957446
1551,Multiclass classification,KNN,imagesegments,0.0,1.4918820000020787,0.14313346228239845
1598,Multiclass classification,KNN,imagesegments,0.0,1.5440447500004666,0.14267834793491865
1645,Multiclass classification,KNN,imagesegments,0.0,1.5971979579990148,0.1452887537993921
1692,Multiclass classification,KNN,imagesegments,0.0,1.651107416000741,0.14420803782505912
1739,Multiclass classification,KNN,imagesegments,0.0,1.70444154100187,0.14491086831512365
1786,Multiclass classification,KNN,imagesegments,0.0,1.7582759159995476,0.1455767077267637
1833,Multiclass classification,KNN,imagesegments,0.0,1.8118284160009352,0.14457174031642117
1880,Multiclass classification,KNN,imagesegments,0.0,1.866834000000381,0.14574468085106382
1927,Multiclass classification,KNN,imagesegments,0.0,1.9211497079995752,0.14478463933575506
1974,Multiclass classification,KNN,imagesegments,0.0,1.976445666001382,0.14285714285714285
2021,Multiclass classification,KNN,imagesegments,0.0,2.0322550000018964,0.14448292924294903
2068,Multiclass classification,KNN,imagesegments,0.0,2.088886207999167,0.1450676982591876
2115,Multiclass classification,KNN,imagesegments,0.0,2.1451280000001134,0.14468085106382977
2162,Multiclass classification,KNN,imagesegments,0.0,2.202523750002001,0.1461609620721554
2209,Multiclass classification,KNN,imagesegments,0.0,2.2592981660018268,0.14576731552738795
2256,Multiclass classification,KNN,imagesegments,0.0,2.3169660000021395,0.14361702127659576
2303,Multiclass classification,KNN,imagesegments,0.0,2.3759822079991864,0.14242292661745548
408,Multiclass classification,KNN,keystroke,0.0,0.4062794160017802,0.9803921568627451
816,Multiclass classification,KNN,keystroke,0.0,0.8488823750012671,0.49019607843137253
1224,Multiclass classification,KNN,keystroke,0.0,1.3256411660004233,0.32679738562091504
1632,Multiclass classification,KNN,keystroke,0.0,1.8739882500012754,0.24509803921568626
2040,Multiclass classification,KNN,keystroke,0.0,2.415258165998239,0.19607843137254902
2448,Multiclass classification,KNN,keystroke,0.0,2.995331375001115,0.16339869281045752
2856,Multiclass classification,KNN,keystroke,0.0,3.607864541001618,0.1400560224089636
3264,Multiclass classification,KNN,keystroke,0.0,4.305894375000207,0.12254901960784313
3672,Multiclass classification,KNN,keystroke,0.0,4.983077916000184,0.10893246187363835
4080,Multiclass classification,KNN,keystroke,0.0,5.69132987500052,0.09803921568627451
4488,Multiclass classification,KNN,keystroke,0.0,6.438963166001486,0.08912655971479501
4896,Multiclass classification,KNN,keystroke,0.0,7.220862624999427,0.08169934640522876
5304,Multiclass classification,KNN,keystroke,0.0,8.038532916001714,0.07541478129713423
5712,Multiclass classification,KNN,keystroke,0.0,8.927220916000806,0.0700280112044818
6120,Multiclass classification,KNN,keystroke,0.0,9.813539165999828,0.06535947712418301
6528,Multiclass classification,KNN,keystroke,0.0,10.730840625001292,0.061274509803921566
6936,Multiclass classification,KNN,keystroke,0.0,11.684927458001766,0.05767012687427912
7344,Multiclass classification,KNN,keystroke,0.0,12.676486874999682,0.054466230936819175
7752,Multiclass classification,KNN,keystroke,0.0,13.707097416001488,0.05159958720330237
8160,Multiclass classification,KNN,keystroke,0.0,14.823433790999843,0.049019607843137254
8568,Multiclass classification,KNN,keystroke,0.0,15.92016162499931,0.04668534080298786
8976,Multiclass classification,KNN,keystroke,0.0,17.051588499998616,0.044563279857397504
9384,Multiclass classification,KNN,keystroke,0.0,18.222981250000885,0.042625745950554135
9792,Multiclass classification,KNN,keystroke,0.0,19.467126125000505,0.04084967320261438
10200,Multiclass classification,KNN,keystroke,0.0,20.70433575000061,0.0392156862745098
10608,Multiclass classification,KNN,keystroke,0.0,21.97999866600003,0.03770739064856712
11016,Multiclass classification,KNN,keystroke,0.0,23.299445290998847,0.03631082062454612
11424,Multiclass classification,KNN,keystroke,0.0,24.64425058299821,0.0350140056022409
11832,Multiclass classification,KNN,keystroke,0.0,26.066012499999488,0.03380662609871535
12240,Multiclass classification,KNN,keystroke,0.0,27.535355874999368,0.032679738562091505
12648,Multiclass classification,KNN,keystroke,0.0,28.975903750000725,0.031625553447185324
13056,Multiclass classification,KNN,keystroke,0.0,30.453482166001777,0.030637254901960783
13464,Multiclass classification,KNN,keystroke,0.0,31.966416708000907,0.029708853238265002
13872,Multiclass classification,KNN,keystroke,0.0,33.51139320799848,0.02883506343713956
14280,Multiclass classification,KNN,keystroke,0.0,35.13794749999943,0.028011204481792718
14688,Multiclass classification,KNN,keystroke,0.0,36.81293320799887,0.027233115468409588
15096,Multiclass classification,KNN,keystroke,0.0,38.46556791599869,0.026497085320614733
15504,Multiclass classification,KNN,keystroke,0.0,40.1626476249985,0.025799793601651185
15912,Multiclass classification,KNN,keystroke,0.0,41.896298791001755,0.02513826043237808
16320,Multiclass classification,KNN,keystroke,0.0,43.66268991600009,0.024509803921568627
16728,Multiclass classification,KNN,keystroke,0.0,45.519814625000436,0.02391200382592061
17136,Multiclass classification,KNN,keystroke,0.0,47.35566462499992,0.02334267040149393
17544,Multiclass classification,KNN,keystroke,0.0,49.301372165999055,0.022799817601459188
17952,Multiclass classification,KNN,keystroke,0.0,51.2747234999988,0.022281639928698752
18360,Multiclass classification,KNN,keystroke,0.0,53.260418999998365,0.02178649237472767
18768,Multiclass classification,KNN,keystroke,0.0,55.23594341599892,0.021312872975277068
19176,Multiclass classification,KNN,keystroke,0.0,57.24939174999963,0.020859407592824362
19584,Multiclass classification,KNN,keystroke,0.0,59.27746404099889,0.02042483660130719
19992,Multiclass classification,KNN,keystroke,0.0,61.40526566599874,0.020008003201280513
20400,Multiclass classification,KNN,keystroke,0.0,63.51227029100119,0.0196078431372549
47,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.039921584000694565,0.10638297872340426
94,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.0794041670014849,0.13829787234042554
141,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.11896391700065578,0.1702127659574468
188,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.1575547499996901,0.14361702127659576
235,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.1968271250007092,0.14893617021276595
282,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.23695729199971538,0.13120567375886524
329,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.27743520900185104,0.1337386018237082
376,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.31808633400214603,0.13297872340425532
423,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.3584039590023167,0.13947990543735225
470,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.39990891700290376,0.14042553191489363
517,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.44217308400038746,0.1450676982591876
564,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.48458462500275346,0.13829787234042554
611,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.5272344170007273,0.13911620294599017
658,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.570767834000435,0.14285714285714285
705,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.6135530000028666,0.14468085106382977
752,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.6568365000021004,0.14893617021276595
799,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.6999507920008909,0.14518147684605756
846,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.744864709002286,0.13947990543735225
893,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.7895865000027698,0.13773796192609183
940,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.835697042002721,0.1372340425531915
987,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.8830222500000673,0.13779128672745694
1034,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.9291762499997276,0.13829787234042554
1081,Multiclass classification,LeveragingBagging,imagesegments,0.0,0.975990124999953,0.13598519888991675
1128,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.0228787920023024,0.1347517730496454
1175,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.0710662090023106,0.1302127659574468
1222,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.1190588339995884,0.13666121112929625
1269,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.166253917002905,0.136327817178881
1316,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.2153777919993445,0.13905775075987842
1363,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.2653229999996256,0.1408657373440939
1410,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.3159683750018303,0.14042553191489363
1457,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.3654156670017983,0.14207275223061083
1504,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.4161650420028309,0.14295212765957446
1551,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.4662677500018617,0.14313346228239845
1598,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.5169547090008564,0.14267834793491865
1645,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.5685850420013594,0.1452887537993921
1692,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.6209292090024974,0.14420803782505912
1739,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.6727403750010126,0.14491086831512365
1786,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.7255317920025846,0.1455767077267637
1833,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.7797592500028259,0.14457174031642117
1880,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.834559041999455,0.14574468085106382
1927,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.9299772500016843,0.14478463933575506
1974,Multiclass classification,LeveragingBagging,imagesegments,0.0,1.9856248340001912,0.14285714285714285
2021,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.0395787920024304,0.14448292924294903
2068,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.094981500002177,0.1450676982591876
2115,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.1503167920018313,0.14468085106382977
2162,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.20698808400266,0.1461609620721554
2209,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.2646112920010637,0.14576731552738795
2256,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.321477125002275,0.14361702127659576
2303,Multiclass classification,LeveragingBagging,imagesegments,0.0,2.3796670000010636,0.14242292661745548
408,Multiclass classification,LeveragingBagging,keystroke,0.0,0.4603622499998892,0.9803921568627451
816,Multiclass classification,LeveragingBagging,keystroke,0.0,0.8959462919992802,0.49019607843137253
1224,Multiclass classification,LeveragingBagging,keystroke,0.0,1.365695542001049,0.32679738562091504
1632,Multiclass classification,LeveragingBagging,keystroke,0.0,1.8694269170009647,0.24509803921568626
2040,Multiclass classification,LeveragingBagging,keystroke,0.0,2.411690875000204,0.19607843137254902
2448,Multiclass classification,LeveragingBagging,keystroke,0.0,3.0290303330002644,0.16339869281045752
2856,Multiclass classification,LeveragingBagging,keystroke,0.0,3.638982666998345,0.1400560224089636
3264,Multiclass classification,LeveragingBagging,keystroke,0.0,4.283628458000749,0.12254901960784313
3672,Multiclass classification,LeveragingBagging,keystroke,0.0,4.9652499170006195,0.10893246187363835
4080,Multiclass classification,LeveragingBagging,keystroke,0.0,5.68428587499875,0.09803921568627451
4488,Multiclass classification,LeveragingBagging,keystroke,0.0,6.436832041999878,0.08912655971479501
4896,Multiclass classification,LeveragingBagging,keystroke,0.0,7.220579332999478,0.08169934640522876
5304,Multiclass classification,LeveragingBagging,keystroke,0.0,8.0425044170006,0.07541478129713423
5712,Multiclass classification,LeveragingBagging,keystroke,0.0,8.898180791999039,0.0700280112044818
6120,Multiclass classification,LeveragingBagging,keystroke,0.0,9.833113374999812,0.06535947712418301
6528,Multiclass classification,LeveragingBagging,keystroke,0.0,10.762681832999078,0.061274509803921566
6936,Multiclass classification,LeveragingBagging,keystroke,0.0,11.78640354199888,0.05767012687427912
7344,Multiclass classification,LeveragingBagging,keystroke,0.0,12.785769207999692,0.054466230936819175
7752,Multiclass classification,LeveragingBagging,keystroke,0.0,13.82019500000024,0.05159958720330237
8160,Multiclass classification,LeveragingBagging,keystroke,0.0,14.891374708000512,0.049019607843137254
8568,Multiclass classification,LeveragingBagging,keystroke,0.0,15.998313749998488,0.04668534080298786
8976,Multiclass classification,LeveragingBagging,keystroke,0.0,17.137083457997505,0.044563279857397504
9384,Multiclass classification,LeveragingBagging,keystroke,0.0,18.310505041998113,0.042625745950554135
9792,Multiclass classification,LeveragingBagging,keystroke,0.0,19.562549582999054,0.04084967320261438
10200,Multiclass classification,LeveragingBagging,keystroke,0.0,20.806409624998196,0.0392156862745098
