step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
1000,Regression,Hoeffding Adaptive Tree,TrumpApproval,0.9214575102921838,2.2404008018877137,-0.714349138962711,0.13460826873779297,6.774950000000002
1001,Regression,Hoeffding Adaptive Tree,TrumpApproval,0.9213134079227226,2.239416179559339,-0.7139861919037982,0.13460826873779297,7.047867000000002
11,Regression,Stochastic Gradient Tree,ChickWeights,41.63636363636363,41.64569169030137,-2231.5319148936137,0.010095596313476562,0.000481
22,Regression,Stochastic Gradient Tree,ChickWeights,41.31818181818181,41.32960638133835,-1808.0547045951903,0.013090133666992188,0.001351
33,Regression,Stochastic Gradient Tree,ChickWeights,41.12121212121212,41.13871582091424,-1174.393494897962,0.016267776489257812,0.002653
44,Regression,Stochastic Gradient Tree,ChickWeights,41.159090909090914,41.174517715340755,-1333.7620984139928,0.019353866577148438,0.0044410000000000005
55,Regression,Stochastic Gradient Tree,ChickWeights,41.5090909090909,41.57075020645253,-336.3506066081568,0.022306442260742188,0.006782000000000001
66,Regression,Stochastic Gradient Tree,ChickWeights,42.681818181818166,42.82080349691271,-153.29834830483878,0.025098800659179688,0.009729000000000002
77,Regression,Stochastic Gradient Tree,ChickWeights,43.506493506493506,43.70978671356627,-106.75487995129542,0.027982711791992188,0.013333000000000001
88,Regression,Stochastic Gradient Tree,ChickWeights,44.21590909090909,44.43649707984724,-99.97346126162999,0.030500411987304688,0.017645
99,Regression,Stochastic Gradient Tree,ChickWeights,45.05050505050505,45.309262771858165,-86.8022342468144,0.03338432312011719,0.022721
110,Regression,Stochastic Gradient Tree,ChickWeights,46.16363636363636,46.52487115902242,-63.64797006437341,0.2701587677001953,0.030314
121,Regression,Stochastic Gradient Tree,ChickWeights,47.21487603305785,47.67304278378361,-51.27707184490422,0.2701587677001953,0.041693
132,Regression,Stochastic Gradient Tree,ChickWeights,48.29545454545455,48.843054157105485,-43.84882422437649,0.2701587677001953,0.056818
143,Regression,Stochastic Gradient Tree,ChickWeights,49.44055944055945,50.100318941519305,-37.220279564063546,0.2701587677001953,0.075658
154,Regression,Stochastic Gradient Tree,ChickWeights,50.532467532467535,51.29137544271156,-33.04474826644667,0.2701587677001953,0.098271
165,Regression,Stochastic Gradient Tree,ChickWeights,51.690909090909095,52.61253451297311,-27.795548438273773,0.2701587677001953,0.12458999999999999
176,Regression,Stochastic Gradient Tree,ChickWeights,53.00568181818182,54.11860921749895,-23.566226925646234,0.2701587677001953,0.15462499999999998
187,Regression,Stochastic Gradient Tree,ChickWeights,54.41176470588235,55.733754017636336,-20.33250305682894,0.2701587677001953,0.188383
198,Regression,Stochastic Gradient Tree,ChickWeights,56.02525252525252,57.635786091488654,-17.146924852486976,0.2701587677001953,0.230723
209,Regression,Stochastic Gradient Tree,ChickWeights,55.16354936929098,57.0482200725598,-13.656313160472004,0.4963865280151367,0.300238
220,Regression,Stochastic Gradient Tree,ChickWeights,53.62203856749311,56.03531795068661,-11.37998411824978,0.4994077682495117,0.375988
231,Regression,Stochastic Gradient Tree,ChickWeights,52.77279286370195,55.29408706815337,-9.311090357596036,0.5024290084838867,0.458195
242,Regression,Stochastic Gradient Tree,ChickWeights,52.49661908339594,55.007104536867395,-7.210918602421254,0.5054502487182617,0.554589
253,Regression,Stochastic Gradient Tree,ChickWeights,52.25631812193077,54.713446605156875,-6.055353919833875,0.5072126388549805,0.657494
264,Regression,Stochastic Gradient Tree,ChickWeights,51.62511478420569,54.312843786153664,-5.352168023774992,0.5072126388549805,0.766807
275,Regression,Stochastic Gradient Tree,ChickWeights,51.4425344352617,54.29364548356293,-4.585603291722447,0.5072126388549805,0.883419
286,Regression,Stochastic Gradient Tree,ChickWeights,51.75651621106165,54.635705044608144,-3.8989478253777694,0.5072126388549805,1.006524
297,Regression,Stochastic Gradient Tree,ChickWeights,52.373839404142416,55.25476711535166,-3.3456400671942,0.5072126388549805,1.13625
308,Regression,Stochastic Gradient Tree,ChickWeights,52.87239275875638,55.86677247417265,-2.9565197175813713,0.5072126388549805,1.275884
319,Regression,Stochastic Gradient Tree,ChickWeights,52.69554478958866,56.2770501442128,-2.6433309475704183,0.5072126388549805,1.42198
330,Regression,Stochastic Gradient Tree,ChickWeights,53.85316804407712,57.75044402630399,-2.2832890424968193,0.5072126388549805,1.578816
341,Regression,Stochastic Gradient Tree,ChickWeights,54.90678041411178,59.01114057562677,-2.0697921090482247,0.5072126388549805,1.745589
352,Regression,Stochastic Gradient Tree,ChickWeights,56.00533746556472,60.302245208561004,-1.9140207825503284,0.5072126388549805,1.918786
363,Regression,Stochastic Gradient Tree,ChickWeights,55.99599298772852,60.54917173074773,-1.852879941931207,0.5072126388549805,2.101605
374,Regression,Stochastic Gradient Tree,ChickWeights,56.87222492302705,61.81275171085535,-1.7331917323651345,0.5072126388549805,2.2938840000000003
385,Regression,Stochastic Gradient Tree,ChickWeights,58.41786698150333,63.95254893573906,-1.5885028214279253,0.5072126388549805,2.492589
396,Regression,Stochastic Gradient Tree,ChickWeights,59.7033976124885,65.46926983257002,-1.5293357430909813,0.5072126388549805,2.706049
407,Regression,Stochastic Gradient Tree,ChickWeights,60.057805647389294,66.17359973042984,-1.4019380007417155,0.7347631454467773,2.946294
418,Regression,Stochastic Gradient Tree,ChickWeights,59.7070864579051,66.11592086962122,-1.2507954049688483,0.7377843856811523,3.20168
429,Regression,Stochastic Gradient Tree,ChickWeights,60.122823673891816,66.73609937588846,-1.0378169857688957,0.7408056259155273,3.466079
440,Regression,Stochastic Gradient Tree,ChickWeights,60.39504675635191,66.96100690444877,-0.906365593827489,0.7438268661499023,3.7411820000000002
451,Regression,Stochastic Gradient Tree,ChickWeights,60.27126048587789,66.93502892662679,-0.8239085862185902,0.7455892562866211,4.028077000000001
462,Regression,Stochastic Gradient Tree,ChickWeights,60.340686610373176,67.43825007380137,-0.7390015352251049,0.7455892562866211,4.32619
473,Regression,Stochastic Gradient Tree,ChickWeights,61.40703262301831,69.11306667757516,-0.6127592621572406,0.7455892562866211,4.637452000000001
484,Regression,Stochastic Gradient Tree,ChickWeights,61.95796621360106,69.71422620021941,-0.5510154280248158,0.7455892562866211,4.957826000000001
495,Regression,Stochastic Gradient Tree,ChickWeights,62.59018166487368,70.55352405729404,-0.4943708535906215,0.7455892562866211,5.290942000000001
506,Regression,Stochastic Gradient Tree,ChickWeights,62.49664579133251,70.88193125644693,-0.46447524520130457,0.7455892562866211,5.633445000000001
517,Regression,Stochastic Gradient Tree,ChickWeights,63.25224079915844,71.92080214464903,-0.4228062717918979,0.7455892562866211,5.988945000000001
528,Regression,Stochastic Gradient Tree,ChickWeights,64.80783657170488,74.3681944005728,-0.36776422230083305,0.7455892562866211,6.356819000000001
539,Regression,Stochastic Gradient Tree,ChickWeights,65.59959781369417,75.30113885843834,-0.3443906138479853,0.7455892562866211,6.733988000000001
550,Regression,Stochastic Gradient Tree,ChickWeights,65.79684627343133,76.01328745307667,-0.32771909731089166,0.7455892562866211,7.121436000000001
561,Regression,Stochastic Gradient Tree,ChickWeights,66.6512855136148,77.20436469287773,-0.30975691666695093,0.7455892562866211,7.518262000000001
572,Regression,Stochastic Gradient Tree,ChickWeights,68.11975592628174,79.56492566870935,-0.2867456678376987,0.7455892562866211,7.925159000000001
578,Regression,Stochastic Gradient Tree,ChickWeights,68.75877313437184,80.35800679505147,-0.2806007657015741,0.7455892562866211,8.341125
20,Regression,Stochastic Gradient Tree,TrumpApproval,43.8732195,43.87807788634269,-4514.954899312423,0.022344589233398438,0.000847
40,Regression,Stochastic Gradient Tree,TrumpApproval,42.4932955,42.522552834216924,-725.9491167623446,0.03413963317871094,0.002559
60,Regression,Stochastic Gradient Tree,TrumpApproval,42.2167785,42.2386240157387,-966.0073736019044,0.04630088806152344,0.005367
80,Regression,Stochastic Gradient Tree,TrumpApproval,41.975705625,41.997608685598294,-957.9655948743646,0.05864524841308594,0.009514
100,Regression,Stochastic Gradient Tree,TrumpApproval,41.37550450000001,41.410913785433536,-583.9966399141301,0.5405063629150391,0.019386
120,Regression,Stochastic Gradient Tree,TrumpApproval,40.936110000000006,40.978293821977665,-484.9611418859003,0.5410099029541016,0.041345
140,Regression,Stochastic Gradient Tree,TrumpApproval,40.6885472857143,40.72961738075088,-495.1050461477588,0.5415134429931641,0.07119400000000001
160,Regression,Stochastic Gradient Tree,TrumpApproval,40.35105437500001,40.39801158334292,-429.4078677932073,0.5417652130126953,0.108847
180,Regression,Stochastic Gradient Tree,TrumpApproval,40.00981655555555,40.06373388340122,-370.7794659133543,0.5420169830322266,0.154312
200,Regression,Stochastic Gradient Tree,TrumpApproval,39.806330949999996,39.860362966711,-368.1089073295326,0.5079641342163086,0.231243
220,Regression,Stochastic Gradient Tree,TrumpApproval,36.497516001377406,38.019453444701035,-361.2329206514933,0.9854650497436523,0.356871
240,Regression,Stochastic Gradient Tree,TrumpApproval,33.64243104419191,36.40668421494773,-333.65237138497804,0.9859685897827148,0.5003960000000001
260,Regression,Stochastic Gradient Tree,TrumpApproval,31.222114965034955,34.98371838354962,-312.16748668977897,0.9862203598022461,0.6593190000000001
280,Regression,Stochastic Gradient Tree,TrumpApproval,29.182059468614717,33.71869814960704,-303.5986275675674,0.9869756698608398,0.8309940000000001
300,Regression,Stochastic Gradient Tree,TrumpApproval,27.34275770505051,32.57805191350732,-278.63174197976707,0.9872274398803711,1.0198660000000002
320,Regression,Stochastic Gradient Tree,TrumpApproval,25.81388747443183,31.5521424826706,-274.2849072221064,0.9882345199584961,1.2264570000000001
340,Regression,Stochastic Gradient Tree,TrumpApproval,24.51835124153299,30.62414457186519,-273.0482727941538,0.9892416000366211,1.464625
360,Regression,Stochastic Gradient Tree,TrumpApproval,23.451930423400693,29.787924926455332,-260.4155562259403,0.9912557601928711,1.7172960000000002
380,Regression,Stochastic Gradient Tree,TrumpApproval,22.468440533492842,29.014219480552867,-255.59151052979877,0.9917593002319336,1.9830870000000003
400,Regression,Stochastic Gradient Tree,TrumpApproval,21.594907007575774,28.301677882839346,-250.0434007116766,0.5103330612182617,2.2663800000000003
420,Regression,Stochastic Gradient Tree,TrumpApproval,20.62268781294523,27.62086591367872,-246.0239415518119,0.9875822067260742,2.577259
440,Regression,Stochastic Gradient Tree,TrumpApproval,19.786863931462925,26.990398924900393,-230.60756767519214,0.9895963668823242,2.901208
460,Regression,Stochastic Gradient Tree,TrumpApproval,19.05732899619648,26.404670160589287,-209.2038511633616,0.9918622970581055,3.244021
480,Regression,Stochastic Gradient Tree,TrumpApproval,18.376512097202227,25.854792215140314,-195.90337768575387,0.995387077331543,3.608879
500,Regression,Stochastic Gradient Tree,TrumpApproval,17.755044410127518,25.338820973360427,-184.15507530651482,0.9968976974487305,3.989819
520,Regression,Stochastic Gradient Tree,TrumpApproval,17.16611419898163,24.851444862058347,-177.4118263333629,0.9989118576049805,4.387544
540,Regression,Stochastic Gradient Tree,TrumpApproval,16.628565596068775,24.392285078947275,-170.25012213753183,0.9999189376831055,4.798644
560,Regression,Stochastic Gradient Tree,TrumpApproval,16.091244232649693,23.955027361350904,-168.10096043791202,1.000422477722168,5.226528
580,Regression,Stochastic Gradient Tree,TrumpApproval,15.590768135673304,23.54051091957351,-166.33817208986073,1.0016813278198242,5.668819
600,Regression,Stochastic Gradient Tree,TrumpApproval,15.168708628495342,23.15108754841241,-159.05714501634571,0.5127019882202148,6.135173
620,Regression,Stochastic Gradient Tree,TrumpApproval,14.742446374247313,22.779539618023726,-151.59887848495535,1.9394140243530273,6.65557
640,Regression,Stochastic Gradient Tree,TrumpApproval,14.319364852585176,22.42187566882095,-144.08105420081068,1.943190574645996,7.203234
660,Regression,Stochastic Gradient Tree,TrumpApproval,13.916412195872256,22.080274918425697,-138.68241285181185,1.9464635848999023,7.779096
680,Regression,Stochastic Gradient Tree,TrumpApproval,13.515604789075645,21.753254558457893,-136.71797028279042,1.9499883651733398,8.382978
700,Regression,Stochastic Gradient Tree,TrumpApproval,13.16391092204058,21.44141764506316,-136.3120101768532,1.9525060653686523,9.010895
720,Regression,Stochastic Gradient Tree,TrumpApproval,12.828283113852926,21.142484202016185,-135.44313416922282,1.9537649154663086,9.663126
740,Regression,Stochastic Gradient Tree,TrumpApproval,12.504466467012781,20.855361315179096,-131.6825380828392,1.955275535583496,10.343703
760,Regression,Stochastic Gradient Tree,TrumpApproval,12.187542748969033,20.57929219886472,-129.592708960364,1.9565343856811523,11.049275
780,Regression,Stochastic Gradient Tree,TrumpApproval,11.899403743710545,20.31464229706916,-126.82553676745258,1.9588003158569336,11.779177
800,Regression,Stochastic Gradient Tree,TrumpApproval,11.634366305883285,20.06137952581079,-124.7856004590591,1.9598073959350586,12.533171000000001
820,Regression,Stochastic Gradient Tree,TrumpApproval,11.363415331478278,19.815492221289514,-123.0687724200615,1.9608144760131836,13.311095000000002
840,Regression,Stochastic Gradient Tree,TrumpApproval,11.106640469158773,19.57848368678801,-121.24309788996561,1.9618215560913086,14.113379000000002
860,Regression,Stochastic Gradient Tree,TrumpApproval,10.873909665943762,19.350226189127362,-118.20364312373843,1.962325096130371,14.941710000000002
880,Regression,Stochastic Gradient Tree,TrumpApproval,10.65545006969969,19.130035299019603,-114.92727947355435,1.9625768661499023,15.794731000000002
900,Regression,Stochastic Gradient Tree,TrumpApproval,10.439309697188909,18.916827199314994,-112.83532852765143,1.9628286361694336,16.672444000000002
920,Regression,Stochastic Gradient Tree,TrumpApproval,10.21789524284777,18.710158789526105,-112.19133803320567,1.9630804061889648,17.574989000000002
940,Regression,Stochastic Gradient Tree,TrumpApproval,10.012578535125467,18.510293787577226,-110.72583714230211,1.9531126022338867,18.524741000000002
960,Regression,Stochastic Gradient Tree,TrumpApproval,9.811853150109151,18.316579311485903,-109.54344305213982,1.9556303024291992,19.499011000000003
980,Regression,Stochastic Gradient Tree,TrumpApproval,9.61909067795052,18.12881604876013,-109.39183420714343,1.9561338424682617,20.497429000000004
1000,Regression,Stochastic Gradient Tree,TrumpApproval,9.438738635632271,17.946847607318464,-109.00797869183796,1.9576444625854492,21.520837000000004
1001,Regression,Stochastic Gradient Tree,TrumpApproval,9.429746533156267,17.937886241411594,-108.97151968967047,1.9576444625854492,22.568723000000006
11,Regression,Adaptive Random Forest,ChickWeights,7.837563210503649,16.830121687224917,-363.61289911513376,0.12470054626464844,0.01512
22,Regression,Adaptive Random Forest,ChickWeights,4.3557641651310055,11.925612892987612,-149.62275175212707,0.1475238800048828,0.042304
33,Regression,Adaptive Random Forest,ChickWeights,3.3711466349197527,9.780434627556833,-65.4351822307151,0.1760997772216797,0.079252
44,Regression,Adaptive Random Forest,ChickWeights,2.6922077728217833,8.482083592242564,-55.643739991610765,0.19035911560058594,0.126555
55,Regression,Adaptive Random Forest,ChickWeights,2.74736475641488,7.825318026963682,-10.953904022002215,0.23922157287597656,0.184887
66,Regression,Adaptive Random Forest,ChickWeights,2.8724679940162905,7.312536888278379,-3.4997438549991955,0.28554344177246094,0.257746
77,Regression,Adaptive Random Forest,ChickWeights,3.0470429271529937,7.064245743713448,-1.8145642692685127,0.25733375549316406,0.363181
88,Regression,Adaptive Random Forest,ChickWeights,2.9741223361578246,6.690154558226259,-1.288758200280824,0.2903919219970703,0.48474799999999996
99,Regression,Adaptive Random Forest,ChickWeights,3.5306191185317584,6.892431773474538,-1.031779280787943,0.32866859436035156,0.625953
110,Regression,Adaptive Random Forest,ChickWeights,3.8799314967396747,6.981555605673833,-0.45575716788658527,0.3523120880126953,0.78343
121,Regression,Adaptive Random Forest,ChickWeights,4.113667008668635,7.033914104811044,-0.13804551272932075,0.36580848693847656,0.983185
132,Regression,Adaptive Random Forest,ChickWeights,4.34164975929163,7.0584702899254435,0.06337311670854429,0.38903236389160156,1.2072859999999999
143,Regression,Adaptive Random Forest,ChickWeights,4.57586761829926,7.15786747745719,0.2198462773680444,0.4180011749267578,1.445719
154,Regression,Adaptive Random Forest,ChickWeights,4.72768375743327,7.245199860946492,0.3206991207112422,0.45920372009277344,1.702675
165,Regression,Adaptive Random Forest,ChickWeights,5.104360720447454,7.731417459148682,0.3781793296599212,0.4628734588623047,1.985623
176,Regression,Adaptive Random Forest,ChickWeights,5.614563299993537,8.384781892618234,0.41030323544665537,0.4823284149169922,2.285765
187,Regression,Adaptive Random Forest,ChickWeights,6.030281219875818,8.796345271037008,0.46861442712072365,0.5004711151123047,2.608666
198,Regression,Adaptive Random Forest,ChickWeights,6.128233569544692,8.84845009665535,0.572286448100142,0.5173702239990234,2.9557539999999998
209,Regression,Adaptive Random Forest,ChickWeights,6.65587905711115,9.652732357425101,0.5803946009681837,0.5362834930419922,3.320521
220,Regression,Adaptive Random Forest,ChickWeights,7.106977341119842,10.677274056234571,0.550512947323095,0.5465488433837891,3.709632
231,Regression,Adaptive Random Forest,ChickWeights,7.51605472684967,11.121858780588035,0.582840670024279,0.5364093780517578,4.116517
242,Regression,Adaptive Random Forest,ChickWeights,7.8763674823035235,11.54794620868086,0.6381207504866175,0.5451183319091797,4.544804
253,Regression,Adaptive Random Forest,ChickWeights,8.048654689630025,11.785882981718466,0.6726179175042853,0.5395755767822266,4.991306
264,Regression,Adaptive Random Forest,ChickWeights,8.558326290054193,12.694659061402234,0.6529764287062861,0.5645008087158203,5.466253
275,Regression,Adaptive Random Forest,ChickWeights,8.978956683512992,13.842790857340725,0.6369057289300596,0.5721073150634766,5.965426
286,Regression,Adaptive Random Forest,ChickWeights,9.44037155944097,14.38257927686261,0.6605129099427134,0.5923557281494141,6.483046
297,Regression,Adaptive Random Forest,ChickWeights,9.37299812730502,14.298913408629842,0.7089816867328687,0.5525112152099609,7.018305
308,Regression,Adaptive Random Forest,ChickWeights,9.986809933549994,15.280813039735031,0.7039949676169995,0.5665454864501953,7.569936
319,Regression,Adaptive Random Forest,ChickWeights,10.814743415627655,17.563090009734694,0.6451557053780472,0.5717029571533203,8.138807
330,Regression,Adaptive Random Forest,ChickWeights,11.31636573134998,18.23694522264527,0.6725819263075714,0.5779438018798828,8.725906
341,Regression,Adaptive Random Forest,ChickWeights,11.666072866110975,18.664411326080696,0.6929072655847053,0.5863475799560547,9.330806
352,Regression,Adaptive Random Forest,ChickWeights,11.947409816835485,18.955748194498867,0.7120563257930586,0.6022586822509766,9.958950000000002
363,Regression,Adaptive Random Forest,ChickWeights,12.539027019389609,20.019647565337138,0.688125449078772,0.6370067596435547,10.607254000000001
374,Regression,Adaptive Random Forest,ChickWeights,13.214512345940486,21.615526868914582,0.6657698722787309,0.6557102203369141,11.274787000000002
385,Regression,Adaptive Random Forest,ChickWeights,13.796853522053656,22.365197024263146,0.683423712270741,0.6767559051513672,11.967585000000001
396,Regression,Adaptive Random Forest,ChickWeights,13.933498484282813,22.41645582624504,0.7034722208607949,0.6808719635009766,12.679039000000001
407,Regression,Adaptive Random Forest,ChickWeights,14.871552195152697,24.14349577567911,0.6802632340881003,0.6869564056396484,13.415216000000001
418,Regression,Adaptive Random Forest,ChickWeights,15.543435816257004,25.784495255678895,0.6576729748687709,0.7050724029541016,14.170802
429,Regression,Adaptive Random Forest,ChickWeights,16.23630461295549,26.625914840962434,0.6756210850387572,0.7111377716064453,14.945933
440,Regression,Adaptive Random Forest,ChickWeights,16.4835478330841,26.78688256790281,0.6949250227316404,0.7149105072021484,15.743519000000001
451,Regression,Adaptive Random Forest,ChickWeights,16.911004375047714,27.308515253395242,0.69640659440699,0.7391719818115234,16.566022
462,Regression,Adaptive Random Forest,ChickWeights,17.88731273606145,29.63419429520221,0.6642054613617834,0.7612628936767578,17.407279
473,Regression,Adaptive Random Forest,ChickWeights,18.87879087623439,31.05981192413974,0.6742781743874464,0.7763385772705078,18.269924
484,Regression,Adaptive Random Forest,ChickWeights,19.431502878310837,31.60570401622227,0.6812103355115795,0.7837085723876953,19.151979
495,Regression,Adaptive Random Forest,ChickWeights,19.981811961304057,32.33060421914926,0.6862031291714397,0.8010807037353516,20.057074
506,Regression,Adaptive Random Forest,ChickWeights,20.7213513560842,33.737206248525624,0.6682360573178523,0.8341503143310547,20.984014
517,Regression,Adaptive Random Forest,ChickWeights,21.603083306435252,34.988695451682865,0.6632619239380382,0.8334064483642578,21.931376
528,Regression,Adaptive Random Forest,ChickWeights,22.60778977266613,36.364941278426194,0.6729587410125799,0.8493938446044922,22.901661
539,Regression,Adaptive Random Forest,ChickWeights,22.83521196374081,36.42407237096291,0.6854429791452774,0.8689060211181641,23.891533
550,Regression,Adaptive Random Forest,ChickWeights,23.587248124602556,37.818169530368536,0.6713541294264798,0.9025173187255859,24.900304
561,Regression,Adaptive Random Forest,ChickWeights,24.40766598957474,38.800177726826774,0.6691932037649004,0.9203929901123047,25.933183999999997
572,Regression,Adaptive Random Forest,ChickWeights,25.437931404694098,40.1657506235546,0.6720850877698245,0.9409465789794922,26.999848999999998
578,Regression,Adaptive Random Forest,ChickWeights,25.540426611397102,40.22382813126802,0.6791350744672245,0.9422016143798828,28.083053999999997
20,Regression,Adaptive Random Forest,TrumpApproval,4.656196028844478,13.301506400077992,-414.0076115498352,0.1702404022216797,0.023144
40,Regression,Adaptive Random Forest,TrumpApproval,3.307191630717303,9.514843640593101,-35.39725790498291,0.24997520446777344,0.067788
60,Regression,Adaptive Random Forest,TrumpApproval,2.3916587233350866,7.783560456255013,-31.83725667748105,0.27781105041503906,0.137598
80,Regression,Adaptive Random Forest,TrumpApproval,2.0172424359013847,6.770328731809264,-23.921456088954436,0.3201770782470703,0.23527599999999999
100,Regression,Adaptive Random Forest,TrumpApproval,2.069330341220504,6.141775226189047,-11.868015650386665,0.35311317443847656,0.37181699999999995
120,Regression,Adaptive Random Forest,TrumpApproval,2.013474643057227,5.653544639730099,-8.249866206703038,0.3655071258544922,0.5385979999999999
140,Regression,Adaptive Random Forest,TrumpApproval,1.8943659201342373,5.255534318342925,-7.260127227254786,0.38257408142089844,0.7299429999999999
160,Regression,Adaptive Random Forest,TrumpApproval,1.9423634360618716,4.987168106592344,-5.559462264629689,0.39165306091308594,0.9565569999999999
180,Regression,Adaptive Random Forest,TrumpApproval,1.9639788846395134,4.758402061618727,-4.244508869717663,0.3989086151123047,1.2209349999999999
200,Regression,Adaptive Random Forest,TrumpApproval,1.9045329443413326,4.539431452034987,-3.787127034775958,0.42267799377441406,1.5204369999999998
220,Regression,Adaptive Random Forest,TrumpApproval,1.7801675790175082,4.332908187325825,-3.7047348470369075,0.45306968688964844,1.8471619999999997
240,Regression,Adaptive Random Forest,TrumpApproval,1.7262455165213564,4.162317120423255,-3.3742337174670682,0.46961021423339844,2.2021629999999996
260,Regression,Adaptive Random Forest,TrumpApproval,1.6726006855046047,4.010034080286883,-3.1147254000977194,0.49530982971191406,2.5869539999999995
280,Regression,Adaptive Random Forest,TrumpApproval,1.6001254820213158,3.8693841240389197,-3.01116046378164,0.5065326690673828,3.0122969999999993
300,Regression,Adaptive Random Forest,TrumpApproval,1.5903246290151523,3.758572865099384,-2.72204992570884,0.5320453643798828,3.4694819999999993
320,Regression,Adaptive Random Forest,TrumpApproval,1.5306703522535514,3.644833568467773,-2.673500446315358,0.5445613861083984,3.9573259999999992
340,Regression,Adaptive Random Forest,TrumpApproval,1.462120415173825,3.538151879462345,-2.658070572544154,0.5638446807861328,4.4888959999999996
360,Regression,Adaptive Random Forest,TrumpApproval,1.4104569743059445,3.4427072485656147,-2.491814101108918,0.5761547088623047,5.059793999999999
380,Regression,Adaptive Random Forest,TrumpApproval,1.358168000272742,3.3535337956253883,-2.427882083742996,0.6211910247802734,5.659355
400,Regression,Adaptive Random Forest,TrumpApproval,1.3258121503151843,3.2743551065482452,-2.360284095532115,0.6406040191650391,6.282556
420,Regression,Adaptive Random Forest,TrumpApproval,1.2819203991794228,3.19737741119198,-2.31018504924005,0.6656513214111328,6.939045999999999
440,Regression,Adaptive Random Forest,TrumpApproval,1.2481363838076815,3.127150921084509,-2.109079458571658,0.6959819793701172,7.624986999999999
460,Regression,Adaptive Random Forest,TrumpApproval,1.2083278155312156,3.0596170061397503,-1.8223658415095927,0.7001857757568359,8.342721999999998
480,Regression,Adaptive Random Forest,TrumpApproval,1.1762849556542654,2.9970666722407997,-1.6458417856007945,0.7288494110107422,9.089284999999999
500,Regression,Adaptive Random Forest,TrumpApproval,1.1557713988680052,2.941249598746213,-1.494747388694294,0.7465419769287109,9.862571999999998
520,Regression,Adaptive Random Forest,TrumpApproval,1.1213926992376304,2.884920244068381,-1.4042962224799687,0.7699108123779297,10.661861999999998
540,Regression,Adaptive Random Forest,TrumpApproval,1.0889179703708658,2.831575976001438,-1.3077159602606914,0.8011379241943359,11.489824999999998
560,Regression,Adaptive Random Forest,TrumpApproval,1.0694640546142522,2.783239208541957,-1.282726073888167,0.8321895599365234,12.352327999999998
580,Regression,Adaptive Random Forest,TrumpApproval,1.0549692603766447,2.739268889977734,-1.2658574406527499,0.8546695709228516,13.250446999999998
600,Regression,Adaptive Random Forest,TrumpApproval,1.0324626590763173,2.694497938404565,-1.168143299296057,0.8984432220458984,14.184545999999997
620,Regression,Adaptive Random Forest,TrumpApproval,1.0216117930448148,2.6545106774927416,-1.072193990030696,0.9356555938720703,15.149060999999998
640,Regression,Adaptive Random Forest,TrumpApproval,1.0095554829305535,2.6161021323074625,-0.9750414389371351,0.9671154022216797,16.147311
660,Regression,Adaptive Random Forest,TrumpApproval,0.990271020920425,2.5787410277252167,-0.9052336149105946,1.0262317657470703,17.183726999999998
680,Regression,Adaptive Random Forest,TrumpApproval,0.9711041945092108,2.5420164148877045,-0.8806103875410325,1.0775012969970703,18.267811
700,Regression,Adaptive Random Forest,TrumpApproval,0.9573652086328023,2.50747379504246,-0.8779081143959793,1.143289566040039,19.392583
720,Regression,Adaptive Random Forest,TrumpApproval,0.9382628122700452,2.473060806332113,-0.8668492374254639,1.1913471221923828,20.556749999999997
740,Regression,Adaptive Random Forest,TrumpApproval,0.9230268137535762,2.440535324366585,-0.8169732349981353,1.2296161651611328,21.758373
760,Regression,Adaptive Random Forest,TrumpApproval,0.9088228015843812,2.4096549021458724,-0.7904729448886607,1.289449691772461,22.99938
780,Regression,Adaptive Random Forest,TrumpApproval,0.8957714668626415,2.380013434852509,-0.7545190300369415,1.3431034088134766,24.281439
800,Regression,Adaptive Random Forest,TrumpApproval,0.8867072504742451,2.3521176086492983,-0.7291290433390969,1.3709545135498047,25.609011
820,Regression,Adaptive Random Forest,TrumpApproval,0.8746989312877524,2.3244091318262945,-0.7071744468554533,1.4250507354736328,26.975917
840,Regression,Adaptive Random Forest,TrumpApproval,0.8681047433211205,2.299245440434641,-0.685919787665944,1.4423580169677734,28.386376
860,Regression,Adaptive Random Forest,TrumpApproval,0.8626439445370991,2.274924122692364,-0.6475980468288975,1.4847469329833984,29.841119
880,Regression,Adaptive Random Forest,TrumpApproval,0.858777903588103,2.2516928567674395,-0.6060993322138835,1.5263996124267578,31.3373
900,Regression,Adaptive Random Forest,TrumpApproval,0.8456942871975017,2.2270789970874265,-0.5777991449106541,1.2613162994384766,32.87758
920,Regression,Adaptive Random Forest,TrumpApproval,0.8317676130455632,2.2031084384006494,-0.569386798366005,1.2856197357177734,34.455139
940,Regression,Adaptive Random Forest,TrumpApproval,0.8221576930309948,2.180581010270024,-0.5504988387748435,1.3138065338134766,36.074438
960,Regression,Adaptive Random Forest,TrumpApproval,0.811606699328608,2.158497425036485,-0.5351376228772748,1.3604984283447266,37.734219
980,Regression,Adaptive Random Forest,TrumpApproval,0.7999332169919818,2.1367843066710708,-0.5336259048494345,1.4101238250732422,39.43189
1000,Regression,Adaptive Random Forest,TrumpApproval,0.7890739571239931,2.1157586106000426,-0.5289034786893887,1.4517993927001953,41.168870000000005
1001,Regression,Adaptive Random Forest,TrumpApproval,0.7886189865438388,2.114727818382656,-0.5284338670220854,1.4537601470947266,42.926218000000006
