step,track,model,dataset,Accuracy,MicroF1,MacroF1,Memory in Mb,Time in s
473,Multiclass classification,Streaming Random Patches,music,0.2669491525423729,0.2669491525423729,0.11683386235720547,37.1577787399292,43540.54401600001
484,Multiclass classification,Streaming Random Patches,music,0.2670807453416149,0.2670807453416149,0.11628334464204733,37.158480644226074,44981.079233000004
495,Multiclass classification,Streaming Random Patches,music,0.27125506072874495,0.27125506072874495,0.11870045710366835,37.15889263153076,46443.273666
506,Multiclass classification,Streaming Random Patches,music,0.2712871287128713,0.2712871287128713,0.12099368013830485,37.15928936004639,47925.906105
517,Multiclass classification,Streaming Random Patches,music,0.27325581395348836,0.27325581395348836,0.12055113575219391,37.15956401824951,49427.781263000004
528,Multiclass classification,Streaming Random Patches,music,0.2732447817836812,0.2732447817836812,0.12067406964878148,37.160956382751465,50952.456105000005
539,Multiclass classification,Streaming Random Patches,music,0.27137546468401486,0.27137546468401486,0.1196669931590959,37.164061546325684,52496.047463
550,Multiclass classification,Streaming Random Patches,music,0.2677595628415301,0.2677595628415301,0.11870472724105674,38.30867671966553,54077.379397000004
561,Multiclass classification,Streaming Random Patches,music,0.26785714285714285,0.26785714285714285,0.12103504335796103,39.95643138885498,55709.38967700001
572,Multiclass classification,Streaming Random Patches,music,0.266199649737303,0.266199649737303,0.11987584717997757,41.30691432952881,57386.36537300001
583,Multiclass classification,Streaming Random Patches,music,0.26288659793814434,0.26288659793814434,0.11824054185718984,42.01181697845459,59089.756033000005
593,Multiclass classification,Streaming Random Patches,music,0.25844594594594594,0.25844594594594594,0.11593662959892888,42.42489528656006,60811.176488000005
46,Multiclass classification,k-Nearest Neighbors,imagesegments,0.5111111111111111,0.5111111111111111,0.40938578329882686,0.0888824462890625,0.099624
92,Multiclass classification,k-Nearest Neighbors,imagesegments,0.6043956043956044,0.6043956043956044,0.5940974230447914,0.16358566284179688,0.8461690000000001
138,Multiclass classification,k-Nearest Neighbors,imagesegments,0.6715328467153284,0.6715328467153284,0.6806196928151188,0.23831558227539062,1.9442439999999999
184,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7049180327868853,0.7049180327868853,0.7184732466987996,0.3125419616699219,3.5179489999999998
230,Multiclass classification,k-Nearest Neighbors,imagesegments,0.74235807860262,0.74235807860262,0.7523809662907407,0.3872718811035156,5.685147
276,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7490909090909091,0.7490909090909091,0.7611097615339608,0.46245574951171875,8.859076
322,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7663551401869159,0.766355140186916,0.7725898650917747,0.5371856689453125,13.459086
368,Multiclass classification,k-Nearest Neighbors,imagesegments,0.784741144414169,0.7847411444141691,0.7844949397573194,0.6114120483398438,19.265293999999997
414,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7990314769975787,0.7990314769975787,0.7976353129150817,0.6861419677734375,27.003862999999996
460,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7952069716775599,0.7952069716775599,0.7930763833747545,0.7608718872070312,36.661125999999996
506,Multiclass classification,k-Nearest Neighbors,imagesegments,0.7960396039603961,0.7960396039603961,0.7941234022368323,2.6229782104492188,65.06530599999999
552,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8021778584392014,0.8021778584392014,0.8007250644998715,2.8432464599609375,95.625745
598,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8090452261306532,0.8090452261306531,0.8095532779239045,3.0597152709960938,128.644388
644,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8164852255054432,0.8164852255054433,0.8176018556357175,3.2882156372070312,163.894127
690,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8214804063860668,0.8214804063860668,0.822115117624233,3.5098724365234375,201.820324
736,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8272108843537415,0.8272108843537415,0.8281233770721121,3.7464752197265625,242.103733
782,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8348271446862996,0.8348271446862996,0.8351235372801636,3.9746475219726562,284.14849200000003
828,Multiclass classification,k-Nearest Neighbors,imagesegments,0.837968561064087,0.837968561064087,0.8387343218592689,4.204673767089844,329.38069300000006
874,Multiclass classification,k-Nearest Neighbors,imagesegments,0.843069873997709,0.843069873997709,0.8441160023831017,4.4355316162109375,377.9293600000001
920,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8465723612622416,0.8465723612622416,0.846716809572686,4.6709747314453125,429.6251180000001
966,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8528497409326425,0.8528497409326425,0.8520109730201085,4.9072113037109375,485.2061260000001
1012,Multiclass classification,k-Nearest Neighbors,imagesegments,0.857566765578635,0.857566765578635,0.8560626558657514,5.077140808105469,543.9597870000001
1058,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8609271523178808,0.8609271523178808,0.8591552566572777,5.057060241699219,605.8998400000002
1104,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8631006346328196,0.8631006346328196,0.8616733367696663,5.0281829833984375,670.8322610000001
1150,Multiclass classification,k-Nearest Neighbors,imagesegments,0.865970409051349,0.865970409051349,0.8643794378695938,5.00421142578125,739.2970140000001
1196,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8702928870292888,0.8702928870292888,0.8686758628181686,4.974510192871094,811.604943
1242,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8734891216760677,0.8734891216760677,0.8714773997046542,4.913078308105469,887.444381
1288,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8749028749028749,0.874902874902875,0.873227906360959,4.897247314453125,966.897923
1334,Multiclass classification,k-Nearest Neighbors,imagesegments,0.873218304576144,0.873218304576144,0.8714350965259259,4.8836517333984375,1049.054501
1380,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8709209572153734,0.8709209572153734,0.869596729062318,4.833259582519531,1132.833255
1426,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8666666666666667,0.8666666666666667,0.8649044747681287,4.856819152832031,1218.038037
1472,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8653976886471788,0.8653976886471788,0.8634415666035679,4.919532775878906,1305.279596
1518,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8661832564271589,0.8661832564271589,0.8640422841656494,5.057731628417969,1394.850488
1564,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8688419705694178,0.8688419705694178,0.8669021509310338,5.2161407470703125,1487.1110840000001
1610,Multiclass classification,k-Nearest Neighbors,imagesegments,0.870105655686762,0.870105655686762,0.86843023625214,5.274101257324219,1581.327387
1656,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8725075528700906,0.8725075528700906,0.8707379754491328,5.2698822021484375,1678.187395
1702,Multiclass classification,k-Nearest Neighbors,imagesegments,0.873015873015873,0.8730158730158731,0.8719602709301668,5.28436279296875,1777.7839629999999
1748,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8740698340011448,0.8740698340011448,0.872653725005704,5.312187194824219,1880.935022
1794,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8761851645287229,0.8761851645287229,0.8744809190816488,5.3182220458984375,1988.3970599999998
1840,Multiclass classification,k-Nearest Neighbors,imagesegments,0.876563349646547,0.8765633496465471,0.8749692052329786,5.330665588378906,2097.719428
1886,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8790450928381963,0.8790450928381963,0.8777560924704287,5.337562561035156,2210.196814
1932,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8788192646297255,0.8788192646297255,0.877338196941709,5.354164123535156,2327.078344
1978,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8791097622660596,0.8791097622660596,0.8777750112853439,5.3541717529296875,2447.9712680000002
2024,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8808699950568463,0.8808699950568463,0.8791697549472246,5.335205078125,2572.848182
2070,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8815853069115515,0.8815853069115515,0.8800366667152983,5.324150085449219,2700.655865
2116,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8836879432624114,0.8836879432624114,0.881997025278985,5.303741455078125,2831.406378
2162,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8838500694123091,0.8838500694123091,0.8821123951416815,5.289451599121094,2964.392518
2208,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8853647485274128,0.8853647485274128,0.8835890349499235,5.272491455078125,3100.522542
2254,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8850421660008877,0.8850421660008877,0.8837684390414738,5.270240783691406,3238.7088240000003
2300,Multiclass classification,k-Nearest Neighbors,imagesegments,0.8847324923879948,0.8847324923879948,0.8834719500159608,5.2399139404296875,3379.1589390000004
2310,Multiclass classification,k-Nearest Neighbors,imagesegments,0.884365526201819,0.884365526201819,0.8832155499877847,5.244232177734375,3521.759652
408,Multiclass classification,k-Nearest Neighbors,keystroke,0.9803439803439803,0.9803439803439803,0.49503722084367247,1.0087223052978516,2.380904
816,Multiclass classification,k-Nearest Neighbors,keystroke,0.9263803680981595,0.9263803680981595,0.8597064871763666,4.936697959899902,38.090472
1224,Multiclass classification,k-Nearest Neighbors,keystroke,0.9247751430907605,0.9247751430907604,0.8804424294222002,5.993679046630859,97.26632000000001
1632,Multiclass classification,k-Nearest Neighbors,keystroke,0.9251992642550583,0.9251992642550583,0.8964035886116948,6.225266456604004,181.452032
2040,Multiclass classification,k-Nearest Neighbors,keystroke,0.9264345267287887,0.9264345267287887,0.9085144937694752,6.328420639038086,296.714885
2448,Multiclass classification,k-Nearest Neighbors,keystroke,0.9203105843890478,0.9203105843890478,0.9089553145606242,6.168208122253418,446.64622899999995
2856,Multiclass classification,k-Nearest Neighbors,keystroke,0.9169877408056042,0.9169877408056042,0.8795389429609407,6.253730773925781,633.267938
3264,Multiclass classification,k-Nearest Neighbors,keystroke,0.907447134538768,0.907447134538768,0.8973656449864852,6.215512275695801,852.5727479999999
3672,Multiclass classification,k-Nearest Neighbors,keystroke,0.9076545900299646,0.9076545900299646,0.8930684530946635,6.144983291625977,1105.209926
4080,Multiclass classification,k-Nearest Neighbors,keystroke,0.9100269673939692,0.9100269673939692,0.9035703609075512,6.269774436950684,1390.951088
4488,Multiclass classification,k-Nearest Neighbors,keystroke,0.902384666815244,0.902384666815244,0.9060463308083583,6.213581085205078,1701.475736
4896,Multiclass classification,k-Nearest Neighbors,keystroke,0.9056179775280899,0.9056179775280899,0.9072977851496682,6.164933204650879,2034.952606
5304,Multiclass classification,k-Nearest Neighbors,keystroke,0.9066566094663399,0.9066566094663399,0.9024376653192111,6.22590446472168,2394.304148
5712,Multiclass classification,k-Nearest Neighbors,keystroke,0.9091227455787078,0.9091227455787078,0.9100958797167809,6.244799613952637,2771.223041
6120,Multiclass classification,k-Nearest Neighbors,keystroke,0.9078280764830855,0.9078280764830855,0.9036071512727362,6.1550140380859375,3165.315657
6528,Multiclass classification,k-Nearest Neighbors,keystroke,0.9066952658189061,0.9066952658189061,0.9059858130539827,6.199978828430176,3582.498334
6936,Multiclass classification,k-Nearest Neighbors,keystroke,0.9097332372025956,0.9097332372025956,0.9118220555844103,6.139825820922852,4018.138206
7344,Multiclass classification,k-Nearest Neighbors,keystroke,0.9099822960642789,0.9099822960642789,0.9106233736830357,6.156134605407715,4471.829704
7752,Multiclass classification,k-Nearest Neighbors,keystroke,0.9112372597084247,0.9112372597084247,0.9116682511738488,6.196025848388672,4949.7836369999995
8160,Multiclass classification,k-Nearest Neighbors,keystroke,0.9129795318053683,0.9129795318053683,0.9137730541217586,6.233414649963379,5447.514099999999
8568,Multiclass classification,k-Nearest Neighbors,keystroke,0.9147893078090347,0.9147893078090346,0.9157470310084368,6.168882369995117,5965.752372999999
8976,Multiclass classification,k-Nearest Neighbors,keystroke,0.9154317548746518,0.9154317548746518,0.9169653561352732,6.1556501388549805,6502.2849209999995
9384,Multiclass classification,k-Nearest Neighbors,keystroke,0.9151657252477886,0.9151657252477887,0.9150507863025851,6.1383056640625,7058.656953
9792,Multiclass classification,k-Nearest Neighbors,keystroke,0.9146154631804718,0.9146154631804718,0.9151679485423065,6.178654670715332,7635.025731
10200,Multiclass classification,k-Nearest Neighbors,keystroke,0.9136189822531621,0.9136189822531621,0.9127850261128123,6.140520095825195,8229.408228
10608,Multiclass classification,k-Nearest Neighbors,keystroke,0.9106250589233525,0.9106250589233525,0.9091716072852405,6.195799827575684,8842.964008
11016,Multiclass classification,k-Nearest Neighbors,keystroke,0.9085792101679528,0.9085792101679528,0.9091458323218534,6.211765289306641,9475.833998
11424,Multiclass classification,k-Nearest Neighbors,keystroke,0.9084303598004027,0.9084303598004027,0.9082841091606105,6.174263954162598,10128.384081
11832,Multiclass classification,k-Nearest Neighbors,keystroke,0.9067703490829178,0.9067703490829178,0.9069612703251425,6.244428634643555,10799.110183
12240,Multiclass classification,k-Nearest Neighbors,keystroke,0.9081624315712068,0.9081624315712068,0.909030567203713,6.235529899597168,11483.259091
12648,Multiclass classification,k-Nearest Neighbors,keystroke,0.9098600458606784,0.9098600458606784,0.9104120800583008,6.2155609130859375,12182.45544
13056,Multiclass classification,k-Nearest Neighbors,keystroke,0.9100727690540023,0.9100727690540023,0.9101706498013391,6.293339729309082,12900.605538
13464,Multiclass classification,k-Nearest Neighbors,keystroke,0.9107925425239546,0.9107925425239546,0.9110410464006778,6.202157974243164,13636.739529999999
13872,Multiclass classification,k-Nearest Neighbors,keystroke,0.9110374161920554,0.9110374161920554,0.9112089294587573,6.246214866638184,14391.969563999999
14280,Multiclass classification,k-Nearest Neighbors,keystroke,0.9095875061278801,0.9095875061278802,0.9092225964824744,6.195407867431641,15161.665898
14688,Multiclass classification,k-Nearest Neighbors,keystroke,0.9110778239259208,0.9110778239259208,0.9114630592186524,6.201828956604004,15946.656732
15096,Multiclass classification,k-Nearest Neighbors,keystroke,0.9110301424312687,0.9110301424312687,0.9110557573304989,6.22083854675293,16747.363598
15504,Multiclass classification,k-Nearest Neighbors,keystroke,0.9091788686060762,0.9091788686060762,0.9090364752420129,6.154536247253418,17562.137738
15912,Multiclass classification,k-Nearest Neighbors,keystroke,0.9093708754949406,0.9093708754949406,0.9094104870871466,6.2037506103515625,18388.858825000003
16320,Multiclass classification,k-Nearest Neighbors,keystroke,0.9083277161590784,0.9083277161590784,0.9081349488313395,6.178692817687988,19226.558781000003
16728,Multiclass classification,k-Nearest Neighbors,keystroke,0.9075147964368985,0.9075147964368985,0.907467672625144,6.159056663513184,20076.674506000003
17136,Multiclass classification,k-Nearest Neighbors,keystroke,0.9085497519696527,0.9085497519696527,0.9086846890422463,6.176509857177734,20937.435664000004
17544,Multiclass classification,k-Nearest Neighbors,keystroke,0.9085675198084706,0.9085675198084706,0.9085646669756708,6.199161529541016,21815.295908000004
17952,Multiclass classification,k-Nearest Neighbors,keystroke,0.9086958943791432,0.9086958943791432,0.9086899150593668,6.190247535705566,22705.957848000005
18360,Multiclass classification,k-Nearest Neighbors,keystroke,0.9100168854512773,0.9100168854512773,0.9100776573789373,6.232030868530273,23607.045365000005
18768,Multiclass classification,k-Nearest Neighbors,keystroke,0.9102680236585495,0.9102680236585495,0.9102506363633366,6.133532524108887,24524.723350000004
19176,Multiclass classification,k-Nearest Neighbors,keystroke,0.9104041720990873,0.9104041720990874,0.9103540042767989,6.2269287109375,25456.257760000004
19584,Multiclass classification,k-Nearest Neighbors,keystroke,0.911504876678752,0.911504876678752,0.9114629708200479,6.245663642883301,26402.593782000004
19992,Multiclass classification,k-Nearest Neighbors,keystroke,0.9092591666249813,0.9092591666249813,0.9090586312688145,6.173898696899414,27366.235973000003
20400,Multiclass classification,k-Nearest Neighbors,keystroke,0.9087210157360655,0.9087210157360653,0.9085504833669831,6.233420372009277,28348.953460000004
11,Multiclass classification,k-Nearest Neighbors,music,0.2,0.20000000000000004,0.05,0.07456398010253906,0.004341
22,Multiclass classification,k-Nearest Neighbors,music,0.19047619047619047,0.19047619047619047,0.06410256410256411,0.12391185760498047,1.533796
33,Multiclass classification,k-Nearest Neighbors,music,0.15625,0.15625,0.055625,0.17292022705078125,3.6874279999999997
44,Multiclass classification,k-Nearest Neighbors,music,0.16279069767441862,0.16279069767441862,0.051420745132712685,0.22156715393066406,6.229315
55,Multiclass classification,k-Nearest Neighbors,music,0.16666666666666666,0.16666666666666666,0.049823633156966494,0.2701864242553711,8.988745
66,Multiclass classification,k-Nearest Neighbors,music,0.18461538461538463,0.18461538461538463,0.051411423295079806,0.3208017349243164,12.239165
77,Multiclass classification,k-Nearest Neighbors,music,0.18421052631578946,0.18421052631578946,0.05351130351130351,0.36962890625,15.884111
88,Multiclass classification,k-Nearest Neighbors,music,0.19540229885057472,0.19540229885057475,0.06298797779981558,0.4180946350097656,20.083389
99,Multiclass classification,k-Nearest Neighbors,music,0.21428571428571427,0.21428571428571427,0.06894825604503024,0.46656036376953125,25.062184000000002
110,Multiclass classification,k-Nearest Neighbors,music,0.22935779816513763,0.22935779816513763,0.0823670582291272,0.5150260925292969,31.509171000000002
121,Multiclass classification,k-Nearest Neighbors,music,0.23333333333333334,0.23333333333333334,0.07948180851406658,0.5636720657348633,38.885669
132,Multiclass classification,k-Nearest Neighbors,music,0.2595419847328244,0.2595419847328244,0.08303418193232365,0.6128225326538086,47.432606
143,Multiclass classification,k-Nearest Neighbors,music,0.2746478873239437,0.2746478873239437,0.09499654934437542,0.6612882614135742,57.891822
154,Multiclass classification,k-Nearest Neighbors,music,0.2679738562091503,0.2679738562091503,0.09160323444210913,0.7097539901733398,69.633662
165,Multiclass classification,k-Nearest Neighbors,music,0.2621951219512195,0.2621951219512195,0.08955984476429428,0.7582197189331055,82.478046
176,Multiclass classification,k-Nearest Neighbors,music,0.26857142857142857,0.26857142857142857,0.09493874708001061,0.8066854476928711,97.41022500000001
187,Multiclass classification,k-Nearest Neighbors,music,0.27419354838709675,0.27419354838709675,0.09781560020052722,0.8551511764526367,114.42880300000002
198,Multiclass classification,k-Nearest Neighbors,music,0.26903553299492383,0.26903553299492383,0.0984552571611316,0.9041204452514648,133.46322200000003
209,Multiclass classification,k-Nearest Neighbors,music,0.2692307692307692,0.2692307692307692,0.09834788709501974,0.9525861740112305,154.18064200000003
220,Multiclass classification,k-Nearest Neighbors,music,0.2648401826484018,0.2648401826484018,0.09588399814540613,1.001051902770996,176.45679700000002
231,Multiclass classification,k-Nearest Neighbors,music,0.26521739130434785,0.26521739130434785,0.09381892802589328,1.0495176315307617,199.78403600000001
242,Multiclass classification,k-Nearest Neighbors,music,0.2697095435684647,0.2697095435684647,0.0991885404473198,1.0979833602905273,224.422492
253,Multiclass classification,k-Nearest Neighbors,music,0.26587301587301587,0.26587301587301587,0.10106524058284007,1.146449089050293,250.703286
264,Multiclass classification,k-Nearest Neighbors,music,0.2585551330798479,0.2585551330798479,0.09477141021042401,1.197495460510254,278.494755
275,Multiclass classification,k-Nearest Neighbors,music,0.2591240875912409,0.2591240875912409,0.09442250166666921,1.2459611892700195,307.771215
286,Multiclass classification,k-Nearest Neighbors,music,0.26666666666666666,0.26666666666666666,0.09903504139156168,1.2944269180297852,338.455199
297,Multiclass classification,k-Nearest Neighbors,music,0.2635135135135135,0.2635135135135135,0.09392500560180178,1.3430728912353516,371.095799
308,Multiclass classification,k-Nearest Neighbors,music,0.25732899022801303,0.25732899022801303,0.09227701058423804,1.3915386199951172,405.422556
319,Multiclass classification,k-Nearest Neighbors,music,0.2610062893081761,0.2610062893081761,0.09139961810870272,1.4400043487548828,442.108792
330,Multiclass classification,k-Nearest Neighbors,music,0.2553191489361702,0.2553191489361702,0.09080643549736309,1.488973617553711,480.856218
341,Multiclass classification,k-Nearest Neighbors,music,0.2529411764705882,0.2529411764705882,0.09092065041630733,1.5374393463134766,521.524645
352,Multiclass classification,k-Nearest Neighbors,music,0.245014245014245,0.245014245014245,0.08745765891399165,1.5859050750732422,564.252654
363,Multiclass classification,k-Nearest Neighbors,music,0.2430939226519337,0.2430939226519337,0.08610219632776023,1.6343708038330078,608.773965
374,Multiclass classification,k-Nearest Neighbors,music,0.24128686327077747,0.24128686327077747,0.0854711166473756,1.6828365325927734,655.826061
385,Multiclass classification,k-Nearest Neighbors,music,0.2421875,0.2421875,0.08191414672134972,1.7319860458374023,705.399761
396,Multiclass classification,k-Nearest Neighbors,music,0.2481012658227848,0.2481012658227848,0.08299374431125717,1.780451774597168,757.412638
407,Multiclass classification,k-Nearest Neighbors,music,0.24876847290640394,0.24876847290640397,0.08003616346646932,1.8290977478027344,812.570503
418,Multiclass classification,k-Nearest Neighbors,music,0.24700239808153476,0.24700239808153476,0.07928500642070252,1.8775634765625,869.5641860000001
429,Multiclass classification,k-Nearest Neighbors,music,0.24532710280373832,0.24532710280373832,0.07873924407113088,1.9260292053222656,930.1913420000001
440,Multiclass classification,k-Nearest Neighbors,music,0.2437357630979499,0.2437357630979499,0.08021454736563294,1.9744949340820312,993.6721600000001
451,Multiclass classification,k-Nearest Neighbors,music,0.24444444444444444,0.24444444444444444,0.07961412672432226,2.0234642028808594,1059.4063
462,Multiclass classification,k-Nearest Neighbors,music,0.25162689804772237,0.25162689804772237,0.08235911137269156,2.071929931640625,1128.024713
473,Multiclass classification,k-Nearest Neighbors,music,0.2542372881355932,0.2542372881355932,0.08591665606472078,2.1203956604003906,1199.018762
484,Multiclass classification,k-Nearest Neighbors,music,0.2587991718426501,0.2587991718426501,0.0868198302322302,2.1688613891601562,1273.0419239999999
495,Multiclass classification,k-Nearest Neighbors,music,0.2611336032388664,0.2611336032388664,0.08918099822176927,2.217327117919922,1349.819798
506,Multiclass classification,k-Nearest Neighbors,music,0.25742574257425743,0.25742574257425743,0.08891083893992413,4.107513427734375,1473.097396
517,Multiclass classification,k-Nearest Neighbors,music,0.2655038759689923,0.2655038759689923,0.0904742396334928,4.191776275634766,1600.3373279999998
528,Multiclass classification,k-Nearest Neighbors,music,0.2637571157495256,0.2637571157495256,0.0903128987473743,4.2751312255859375,1731.5154109999999
539,Multiclass classification,k-Nearest Neighbors,music,0.26394052044609667,0.26394052044609667,0.08943635422439788,4.354892730712891,1865.4670829999998
550,Multiclass classification,k-Nearest Neighbors,music,0.2641165755919854,0.2641165755919854,0.08999934706535012,4.4383544921875,2003.3511369999997
561,Multiclass classification,k-Nearest Neighbors,music,0.26785714285714285,0.26785714285714285,0.0948846634667479,4.518825531005859,2143.6263569999996
572,Multiclass classification,k-Nearest Neighbors,music,0.2732049036777583,0.2732049036777583,0.09641373741733202,4.6016082763671875,2287.4455829999997
583,Multiclass classification,k-Nearest Neighbors,music,0.27147766323024053,0.27147766323024053,0.09640070858105146,4.683055877685547,2433.9819629999997
593,Multiclass classification,k-Nearest Neighbors,music,0.27702702702702703,0.27702702702702703,0.09783452986409118,4.760524749755859,2584.1529269999996
46,Multiclass classification,ADWIN Bagging,imagesegments,0.3111111111111111,0.3111111111111111,0.245764972655729,4.104469299316406,105.588468
92,Multiclass classification,ADWIN Bagging,imagesegments,0.4835164835164835,0.4835164835164835,0.49347523955818895,4.107685089111328,217.493132
138,Multiclass classification,ADWIN Bagging,imagesegments,0.5328467153284672,0.5328467153284672,0.5528821792646677,4.107349395751953,335.580926
184,Multiclass classification,ADWIN Bagging,imagesegments,0.5956284153005464,0.5956284153005464,0.6141431648908949,4.108299255371094,462.239315
230,Multiclass classification,ADWIN Bagging,imagesegments,0.62882096069869,0.62882096069869,0.6441389332893815,3.881011962890625,601.362799
276,Multiclass classification,ADWIN Bagging,imagesegments,0.64,0.64,0.6559607038460422,3.9953155517578125,760.261701
322,Multiclass classification,ADWIN Bagging,imagesegments,0.6697819314641744,0.6697819314641744,0.670632038534665,4.11163330078125,929.55825
368,Multiclass classification,ADWIN Bagging,imagesegments,0.6948228882833788,0.6948228882833788,0.6897433526546474,4.111621856689453,1104.24863
414,Multiclass classification,ADWIN Bagging,imagesegments,0.711864406779661,0.711864406779661,0.7065705304825809,4.115684509277344,1299.078328
460,Multiclass classification,ADWIN Bagging,imagesegments,0.7145969498910676,0.7145969498910676,0.7071122267088653,4.114772796630859,1500.327892
506,Multiclass classification,ADWIN Bagging,imagesegments,0.7247524752475247,0.7247524752475247,0.7147973207987899,4.114086151123047,1707.144526
552,Multiclass classification,ADWIN Bagging,imagesegments,0.7295825771324864,0.7295825771324864,0.7210771168277492,4.113819122314453,1921.0742970000001
598,Multiclass classification,ADWIN Bagging,imagesegments,0.7336683417085427,0.7336683417085426,0.7250288715672424,4.113590240478516,2140.529726
644,Multiclass classification,ADWIN Bagging,imagesegments,0.7325038880248833,0.7325038880248833,0.7258924883659029,4.116779327392578,2379.5919480000002
690,Multiclass classification,ADWIN Bagging,imagesegments,0.737300435413643,0.737300435413643,0.7302536378735861,4.116546630859375,2623.152469
736,Multiclass classification,ADWIN Bagging,imagesegments,0.7387755102040816,0.7387755102040816,0.7329631379486717,4.116218566894531,2871.371058
782,Multiclass classification,ADWIN Bagging,imagesegments,0.7439180537772087,0.7439180537772088,0.7387105187530085,4.1157379150390625,3125.0130740000004
828,Multiclass classification,ADWIN Bagging,imagesegments,0.7460701330108828,0.7460701330108827,0.7425025596154724,4.115447998046875,3384.9913710000005
874,Multiclass classification,ADWIN Bagging,imagesegments,0.7514318442153494,0.7514318442153494,0.7467163857842193,4.115425109863281,3651.1885310000007
920,Multiclass classification,ADWIN Bagging,imagesegments,0.750816104461371,0.750816104461371,0.7453933609147307,4.115226745605469,3923.7923840000008
966,Multiclass classification,ADWIN Bagging,imagesegments,0.7512953367875648,0.7512953367875648,0.7451117895470662,4.1148223876953125,4200.982395000001
1012,Multiclass classification,ADWIN Bagging,imagesegments,0.7507418397626113,0.7507418397626113,0.744963080481548,4.114521026611328,4481.923243000001
1058,Multiclass classification,ADWIN Bagging,imagesegments,0.7511825922421949,0.7511825922421949,0.7446315489945474,4.115703582763672,4776.918788000001
1104,Multiclass classification,ADWIN Bagging,imagesegments,0.7533998186763372,0.7533998186763373,0.7466082689908061,4.116077423095703,5075.992112000001
1150,Multiclass classification,ADWIN Bagging,imagesegments,0.7563098346388164,0.7563098346388164,0.7491651771194966,4.115612030029297,5379.240623000001
1196,Multiclass classification,ADWIN Bagging,imagesegments,0.7589958158995815,0.7589958158995815,0.7526420027035883,4.115425109863281,5686.686965000001
1242,Multiclass classification,ADWIN Bagging,imagesegments,0.75825946817083,0.7582594681708301,0.7524016178277559,4.115261077880859,5999.244856000001
1288,Multiclass classification,ADWIN Bagging,imagesegments,0.7637917637917638,0.7637917637917638,0.7566625290871097,4.115474700927734,6316.8544980000015
1334,Multiclass classification,ADWIN Bagging,imagesegments,0.7636909227306826,0.7636909227306825,0.7569484848610158,4.115383148193359,6637.955367000001
1380,Multiclass classification,ADWIN Bagging,imagesegments,0.7650471356055112,0.7650471356055112,0.7590436403579586,4.11541748046875,6962.728499000002
1426,Multiclass classification,ADWIN Bagging,imagesegments,0.767719298245614,0.767719298245614,0.7612112896959209,4.115257263183594,7290.692397000002
1472,Multiclass classification,ADWIN Bagging,imagesegments,0.7722637661454793,0.7722637661454793,0.7640566966433581,4.115318298339844,7622.792920000002
1518,Multiclass classification,ADWIN Bagging,imagesegments,0.7732366512854317,0.7732366512854317,0.7642341334147652,4.115367889404297,7959.214796000002
1564,Multiclass classification,ADWIN Bagging,imagesegments,0.7735124760076776,0.7735124760076776,0.7653316001442944,4.115398406982422,8300.238498000002
1610,Multiclass classification,ADWIN Bagging,imagesegments,0.7737725295214419,0.7737725295214419,0.7647353044337891,4.115261077880859,8646.442908000003
1656,Multiclass classification,ADWIN Bagging,imagesegments,0.7734138972809668,0.7734138972809667,0.7645730180903106,4.114749908447266,8997.979799000002
1702,Multiclass classification,ADWIN Bagging,imagesegments,0.7724867724867724,0.7724867724867724,0.7656182355666585,4.114940643310547,9353.192626000002
