step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
136728,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,44.091628082998795,0,0.0,0.0
142425,Anomaly detection,OnlineIsolationForest,creditcard,1541.328125,46.00315941599911,0,0.0,0.0
148122,Anomaly detection,OnlineIsolationForest,creditcard,1541.328125,47.91923562500233,0,0.0,0.0
153819,Anomaly detection,OnlineIsolationForest,creditcard,1541.328125,49.782538499999646,0,0.0,0.0
159516,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,51.67463404099908,0,0.0,0.0
165213,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,53.68214687500222,0,0.0,0.0
170910,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,55.56911158300136,0,0.0,0.0
176607,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,57.421800832999,0,0.0,0.0
182304,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,59.30941212499965,0,0.0,0.0
188001,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,61.2386548329996,0,0.0,0.0
193698,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,63.12025008300043,0,0.0,0.0
199395,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,65.02943745800076,0,0.0,0.0
205092,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,66.91338862500197,0,0.0,0.0
210789,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,68.92397158300082,0,0.0,0.0
216486,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,70.79135450000103,0,0.0,0.0
222183,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,72.77635258300143,0,0.0,0.0
227880,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,74.7460649579989,0,0.0,0.0
233577,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,76.62087787500059,0,0.0,0.0
239274,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,78.51863245799905,0,0.0,0.0
244971,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,80.41913099999874,0,0.0,0.0
250668,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,82.26907029100039,0,0.0,0.0
256365,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,84.13794391600095,0,0.0,0.0
262062,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,86.03817075000188,0,0.0,0.0
267759,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,87.89068295800098,0,0.0,0.0
273456,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,89.77998333299911,0,0.0,0.0
279153,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,91.65760508300082,0,0.0,0.0
9881,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.15625,3.0978165000014997,0,0.0,0.0
19762,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.15625,6.18674079199991,0,0.0,0.0
