step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
3628,Binary classification,NaiveBayes,elec2,0,0.3527508330007549,907,0.5923373759647188,0.027613412
4535,Binary classification,NaiveBayes,elec2,0,0.4241042920002655,907,0.6030871003307607,0.022801303
5442,Binary classification,NaiveBayes,elec2,0,0.495092958,907,0.6038221242190371,0.01910828
6349,Binary classification,NaiveBayes,elec2,0,0.5657367079984397,907,0.6007245235470153,0.016298021
7256,Binary classification,NaiveBayes,elec2,0,0.6371476669992262,907,0.5997794928335171,0.014256619
8163,Binary classification,NaiveBayes,elec2,0,0.7084395829988352,907,0.5833639593286781,0.012198664
9070,Binary classification,NaiveBayes,elec2,0,0.7787187920002907,907,0.5745314222712238,0.01076647
9977,Binary classification,NaiveBayes,elec2,0,0.8497808749998512,907,0.5663024957402024,0.009613184
10884,Binary classification,NaiveBayes,elec2,0,0.9198367499993764,907,0.5609151047409041,0.008711886
11791,Binary classification,NaiveBayes,elec2,0,0.9910666670002684,907,0.5603426342125349,0.008036739
12698,Binary classification,NaiveBayes,elec2,0,1.0633594169994467,907,0.5598519451882186,0.007458711
13605,Binary classification,NaiveBayes,elec2,0,1.1354616669996176,907,0.5547225284821756,0.006885246
14512,Binary classification,NaiveBayes,elec2,0,1.208238499999425,907,0.5530595369349504,0.006433824
15419,Binary classification,NaiveBayes,elec2,0,1.2796925420007028,907,0.5549646539983137,0.00608343
16326,Binary classification,NaiveBayes,elec2,0,1.3512120000013963,907,0.556474335,0.005766854
17233,Binary classification,NaiveBayes,elec2,0,1.5346521669998765,907,0.5623513027331283,0.005537975
18140,Binary classification,NaiveBayes,elec2,0,1.607192125000438,907,0.5625689084895259,0.005265137
19047,Binary classification,NaiveBayes,elec2,0,1.680173458000354,907,0.5661258990917205,0.005056586
19954,Binary classification,NaiveBayes,elec2,0,1.7515574579992972,907,0.5621930440012027,0.004784689
20861,Binary classification,NaiveBayes,elec2,0,1.8232053329993505,907,0.5617180384449452,0.004572673
21768,Binary classification,NaiveBayes,elec2,0,1.898231292001583,907,0.5680356486585814,0.004446797
22675,Binary classification,NaiveBayes,elec2,0,1.974158291999629,907,0.57045204,0.0042936
23582,Binary classification,NaiveBayes,elec2,0,2.047728833000292,907,0.5707743193961496,0.004132231
24489,Binary classification,NaiveBayes,elec2,0,2.1963200829995912,907,0.5735636408183266,0.004005722
25396,Binary classification,NaiveBayes,elec2,0,2.274295416998939,907,0.572964246,0.003857812
26303,Binary classification,NaiveBayes,elec2,0,2.3496266250003828,907,0.5739269284872448,0.003733665
27210,Binary classification,NaiveBayes,elec2,0,2.421787041999778,907,0.5718853362734289,0.003592507
28117,Binary classification,NaiveBayes,elec2,0,2.493827041998884,907,0.5742789059999289,0.003496503
29024,Binary classification,NaiveBayes,elec2,0,2.564778791998833,907,0.5757304299889746,0.003399158
29931,Binary classification,NaiveBayes,elec2,0,2.6398257500004547,907,0.5764591894691123,0.003302146
30838,Binary classification,NaiveBayes,elec2,0,2.7108410830005596,907,0.5781179064790194,0.003217898
31745,Binary classification,NaiveBayes,elec2,0,2.7867455829982646,907,0.5778547802803591,0.003124303
32652,Binary classification,NaiveBayes,elec2,0,2.8644407499996305,907,0.5772081342643636,0.003033148
33559,Binary classification,NaiveBayes,elec2,0,2.945775374999357,907,0.5771328108704074,0.002950889
34466,Binary classification,NaiveBayes,elec2,0,3.016994583,907,0.5766842685545175,0.002870421
35373,Binary classification,NaiveBayes,elec2,0,3.0890251669989084,907,0.5791705538122297,0.002813505
36280,Binary classification,NaiveBayes,elec2,0,3.1591466669997317,907,0.5821113561190738,0.002762613
37187,Binary classification,NaiveBayes,elec2,0,3.2660247499989055,907,0.583107,0.002701833
38094,Binary classification,NaiveBayes,elec2,0,3.335373666999658,907,0.5848690082427679,0.00264884
39001,Binary classification,NaiveBayes,elec2,0,3.404070166998281,907,0.5838311838157996,0.002580962
39908,Binary classification,NaiveBayes,elec2,0,3.473292583,907,0.5812117871103538,0.002506714
40815,Binary classification,NaiveBayes,elec2,0,3.5434555829997407,907,0.5783657968883988,0.002434641
41722,Binary classification,NaiveBayes,elec2,0,3.6139466669992544,907,0.5757873543933656,0.002367398
42629,Binary classification,NaiveBayes,elec2,0,3.6924714999986463,907,0.5749137910811889,0.002312393
43536,Binary classification,NaiveBayes,elec2,0,3.7707423329993617,907,0.5748575891216464,0.002264029
44443,Binary classification,NaiveBayes,elec2,0,3.911693957998068,907,0.5758162140269559,0.002222928
25,Binary classification,NaiveBayes,phishing,0,0.002095625,25,0.48,0.6486486486486487
50,Binary classification,NaiveBayes,phishing,0,0.003999417,25,0.5,0.4897959183673469
75,Binary classification,NaiveBayes,phishing,0,0.006016334,25,0.48,0.3809523809523809
100,Binary classification,NaiveBayes,phishing,0,0.007900584,25,0.49,0.32
125,Binary classification,NaiveBayes,phishing,0,0.009795042,25,0.472,0.3265306122448979
150,Binary classification,NaiveBayes,phishing,0,0.011673917,25,0.4666666666666667,0.3220338983050848
175,Binary classification,NaiveBayes,phishing,0,0.014075,25,0.4914285714285714,0.2992125984251968
200,Binary classification,NaiveBayes,phishing,0,0.016068917,25,0.495,0.2733812949640288
225,Binary classification,NaiveBayes,phishing,0,0.017946917,25,0.5155555555555555,0.2585034013605442
250,Binary classification,NaiveBayes,phishing,0,0.01984575,25,0.512,0.2375
275,Binary classification,NaiveBayes,phishing,0,0.0217195,25,0.5236363636363637,0.2248520710059171
300,Binary classification,NaiveBayes,phishing,0,0.023597459,25,0.5366666666666666,0.2146892655367231
325,Binary classification,NaiveBayes,phishing,0,0.025529167,25,0.5476923076923077,0.2054054054054054
350,Binary classification,NaiveBayes,phishing,0,0.027433167,25,0.5571428571428572,0.1968911917098445
375,Binary classification,NaiveBayes,phishing,0,0.029737334,25,0.5626666666666666,0.1881188118811881
400,Binary classification,NaiveBayes,phishing,0,0.031655959,25,0.5675,0.1800947867298578
425,Binary classification,NaiveBayes,phishing,0,0.033563459,25,0.5788235294117647,0.1751152073732719
450,Binary classification,NaiveBayes,phishing,0,0.03553875,25,0.5844444444444444,0.1688888888888889
475,Binary classification,NaiveBayes,phishing,0,0.037430042,25,0.5768421052631579,0.1589958158995816
500,Binary classification,NaiveBayes,phishing,0,0.039457875,25,0.57,0.150197628
525,Binary classification,NaiveBayes,phishing,0,0.041373375,25,0.579047619,0.1467181467181467
550,Binary classification,NaiveBayes,phishing,0,0.043267209,25,0.5763636363636364,0.1402214022140221
575,Binary classification,NaiveBayes,phishing,0,0.045277292,25,0.5791304347826087,0.1357142857142857
600,Binary classification,NaiveBayes,phishing,0,0.047633125,25,0.5866666666666667,0.1328671328671328
625,Binary classification,NaiveBayes,phishing,0,0.049530042,25,0.5968,0.1310344827586207
650,Binary classification,NaiveBayes,phishing,0,0.051419125,25,0.5907692307692308,0.125
675,Binary classification,NaiveBayes,phishing,0,0.053310375,25,0.5822222222222222,0.11875
700,Binary classification,NaiveBayes,phishing,0,0.055294292,25,0.5871428571428572,0.1162079510703364
725,Binary classification,NaiveBayes,phishing,0,0.057191334,25,0.5793103448275863,0.1107871720116618
750,Binary classification,NaiveBayes,phishing,0,0.060105709,25,0.5773333333333334,0.1070422535211267
775,Binary classification,NaiveBayes,phishing,0,0.06208525,25,0.5780645161290323,0.1041095890410958
800,Binary classification,NaiveBayes,phishing,0,0.064199292,25,0.5725,0.1
825,Binary classification,NaiveBayes,phishing,0,0.066333959,25,0.5696969696969697,0.096692112
850,Binary classification,NaiveBayes,phishing,0,0.068249542,25,0.571764706,0.094527363
875,Binary classification,NaiveBayes,phishing,0,0.070194375,25,0.5737142857142857,0.092457421
900,Binary classification,NaiveBayes,phishing,0,0.072014125,25,0.5755555555555556,0.09047619
925,Binary classification,NaiveBayes,phishing,0,0.073852625,25,0.5718918918918919,0.087557604
950,Binary classification,NaiveBayes,phishing,0,0.075877875,25,0.5663157894736842,0.084444444
975,Binary classification,NaiveBayes,phishing,0,0.077782292,25,0.5671794871794872,0.082608696
1000,Binary classification,NaiveBayes,phishing,0,0.079674334,25,0.567,0.080679406
1025,Binary classification,NaiveBayes,phishing,0,0.081565792,25,0.5639024390243902,0.078350515
1050,Binary classification,NaiveBayes,phishing,0,0.083786334,25,0.5619047619047619,0.076305221
1075,Binary classification,NaiveBayes,phishing,0,0.087617959,25,0.56,0.074363992
1100,Binary classification,NaiveBayes,phishing,0,0.089470917,25,0.5590909090909091,0.072657744
1125,Binary classification,NaiveBayes,phishing,0,0.091345667,25,0.5546666666666666,0.070500928
1150,Binary classification,NaiveBayes,phishing,0,0.093326,25,0.5556521739130434,0.069216758
1175,Binary classification,NaiveBayes,phishing,0,0.0951765,25,0.556595745,0.067978533
1200,Binary classification,NaiveBayes,phishing,0,0.097484834,25,0.5583333333333333,0.066901408
1225,Binary classification,NaiveBayes,phishing,0,0.099386042,25,0.5583673469387755,0.065630397
1250,Binary classification,NaiveBayes,phishing,0,0.1013624999977764,25,0.5568,0.064189189
1904,Binary classification,NaiveBayes,smtp,0,0.1471867079999356,1904,1,0
3808,Binary classification,NaiveBayes,smtp,0,0.2938391249990673,1904,1,0
5712,Binary classification,NaiveBayes,smtp,0,0.4413734159970772,1904,1,0
7616,Binary classification,NaiveBayes,smtp,0,0.7158124999987194,1904,1,0
9520,Binary classification,NaiveBayes,smtp,0,0.866462041,1904,1,0
11424,Binary classification,NaiveBayes,smtp,0,1.0112717499978316,1904,1,0
13328,Binary classification,NaiveBayes,smtp,0,1.1555259999986447,1904,1,0
15232,Binary classification,NaiveBayes,smtp,0,1.2989871249992575,1904,0.9992778361344538,0
17136,Binary classification,NaiveBayes,smtp,0,1.442327208,1904,0.9992413632119514,0
19040,Binary classification,NaiveBayes,smtp,0,1.6570862499975192,1904,0.9993172268907564,0
20944,Binary classification,NaiveBayes,smtp,0,1.802068416000111,1904,0.9993792971734148,0
22848,Binary classification,NaiveBayes,smtp,0,1.947320374998526,1904,0.9994310224089636,0
24752,Binary classification,NaiveBayes,smtp,0,2.0917296659972635,1904,0.9994747899159664,0
26656,Binary classification,NaiveBayes,smtp,0,2.2354777909968107,1904,0.9994747899159664,0
28560,Binary classification,NaiveBayes,smtp,0,2.380424999999377,1904,0.9995098039215686,0
30464,Binary classification,NaiveBayes,smtp,0,2.526855957999942,1904,0.9995404411764706,0
32368,Binary classification,NaiveBayes,smtp,0,2.671315332998347,1904,0.9995674740484428,0
34272,Binary classification,NaiveBayes,smtp,0,2.814837499998248,1904,0.999591503,0
36176,Binary classification,NaiveBayes,smtp,0,2.9586892499974056,1904,0.9996130030959752,0
38080,Binary classification,NaiveBayes,smtp,0,3.102471832997253,1904,0.9996323529411764,0
39984,Binary classification,NaiveBayes,smtp,0,3.311338457999227,1904,0.9996498599439776,0
41888,Binary classification,NaiveBayes,smtp,0,3.4553783329974976,1904,0.9996657754010696,0
43792,Binary classification,NaiveBayes,smtp,0,3.6055934999967576,1904,0.9996803069053708,0
45696,Binary classification,NaiveBayes,smtp,0,3.859936791,1904,0.9996936274509804,0
47600,Binary classification,NaiveBayes,smtp,0,4.034353332997853,1904,0.9997058823529412,0
49504,Binary classification,NaiveBayes,smtp,0,4.228276499998174,1904,0.9997171945701356,0
51408,Binary classification,NaiveBayes,smtp,0,4.374214749997918,1904,0.9996887643946468,0
53312,Binary classification,NaiveBayes,smtp,0,4.521237665998342,1904,0.9996998799519808,0
55216,Binary classification,NaiveBayes,smtp,0,4.665749957999651,1904,0.9997102289191538,0
57120,Binary classification,NaiveBayes,smtp,0,4.812089457998809,1904,0.999562325,0
59024,Binary classification,NaiveBayes,smtp,0,5.024104707998049,1904,0.999576443,0
60928,Binary classification,NaiveBayes,smtp,0,5.170924624999316,1904,0.9995896796218487,0
62832,Binary classification,NaiveBayes,smtp,0,5.318674916,1904,0.999570283,0
64736,Binary classification,NaiveBayes,smtp,0,5.465302165997855,1904,0.9995829214038556,0
66640,Binary classification,NaiveBayes,smtp,0,5.6102214159982395,1904,0.999594838,0
68544,Binary classification,NaiveBayes,smtp,0,5.757469165997463,1904,0.9995769140989728,0
70448,Binary classification,NaiveBayes,smtp,0,5.9046986249995825,1904,0.9995883488530548,0
72352,Binary classification,NaiveBayes,smtp,0,6.049654165999527,1904,0.9995991817779744,0
74256,Binary classification,NaiveBayes,smtp,0,6.194921374997648,1904,0.9996094591682828,0
76160,Binary classification,NaiveBayes,smtp,0,6.340082165999775,1904,0.9996192226890755,0
78064,Binary classification,NaiveBayes,smtp,0,6.484714833,1904,0.9996285099405616,0
79968,Binary classification,NaiveBayes,smtp,0,6.695470874998136,1904,0.9996373549419768,0
81872,Binary classification,NaiveBayes,smtp,0,6.841062207997311,1904,0.9996457885479774,0
83776,Binary classification,NaiveBayes,smtp,0,6.984460749998107,1904,0.9996538388082504,0
85680,Binary classification,NaiveBayes,smtp,0,7.129370165999717,1904,0.9996615312791785,0
87584,Binary classification,NaiveBayes,smtp,0,7.288421333,1904,0.9996688892948484,0
89488,Binary classification,NaiveBayes,smtp,0,7.435387957997591,1904,0.9996647595208296,0
91392,Binary classification,NaiveBayes,smtp,0,7.580595290997735,1904,0.999671744,0
93296,Binary classification,NaiveBayes,smtp,0,7.725938332998339,1904,0.9996784428056936,0
106,Binary classification,NoChange,bananas,0,0.057949958,0,0,0
212,Binary classification,NoChange,bananas,0,0.1158409999989089,0,0,0
318,Binary classification,NoChange,bananas,0,0.1725852499985194,0,0,0
424,Binary classification,NoChange,bananas,0,0.2294450829976995,0,0,0
530,Binary classification,NoChange,bananas,0,0.2860183749980933,0,0,0
636,Binary classification,NoChange,bananas,0,0.34187825,0,0,0
742,Binary classification,NoChange,bananas,0,0.3979707909966237,0,0,0
848,Binary classification,NoChange,bananas,0,0.4550707079979474,0,0,0
954,Binary classification,NoChange,bananas,0,0.5116122079998604,0,0,0
1060,Binary classification,NoChange,bananas,0,0.5675894159976451,0,0,0
1166,Binary classification,NoChange,bananas,0,0.6264766249987588,0,0,0
1272,Binary classification,NoChange,bananas,0,0.7145862499965006,0,0,0
1378,Binary classification,NoChange,bananas,0,0.8701606249996985,0,0,0
1484,Binary classification,NoChange,bananas,0,0.9276304159975552,0,0,0
1590,Binary classification,NoChange,bananas,0,0.9845710409972526,0,0,0
1696,Binary classification,NoChange,bananas,0,1.0454126249969704,0,0,0
1802,Binary classification,NoChange,bananas,0,1.1021346659981646,0,0,0
1908,Binary classification,NoChange,bananas,0,1.2564867499968386,0,0,0
2014,Binary classification,NoChange,bananas,0,1.312737915999605,0,0,0
2120,Binary classification,NoChange,bananas,0,1.3686998329976632,0,0,0
2226,Binary classification,NoChange,bananas,0,1.4240935829984664,0,0,0
2332,Binary classification,NoChange,bananas,0,1.4799057909986004,0,0,0
2438,Binary classification,NoChange,bananas,0,1.535494290998031,0,0,0
2544,Binary classification,NoChange,bananas,0,1.5919693749965518,0,0,0
2650,Binary classification,NoChange,bananas,0,1.648734665999655,0,0,0
2756,Binary classification,NoChange,bananas,0,1.7059107079985552,0,0,0
2862,Binary classification,NoChange,bananas,0,1.7647525829997903,0,0,0
2968,Binary classification,NoChange,bananas,0,1.8210810409982512,0,0,0
3074,Binary classification,NoChange,bananas,0,1.877044124998065,0,0,0
3180,Binary classification,NoChange,bananas,0,1.934168707997742,0,0,0
3286,Binary classification,NoChange,bananas,0,1.990495790996647,0,0,0
3392,Binary classification,NoChange,bananas,0,2.047266582998418,0,0,0
3498,Binary classification,NoChange,bananas,0,2.1029547909965913,0,0,0
3604,Binary classification,NoChange,bananas,0,2.1600084579986287,0,0,0
3710,Binary classification,NoChange,bananas,0,2.2162182909996773,0,0,0
3816,Binary classification,NoChange,bananas,0,2.2735347079978965,0,0,0
3922,Binary classification,NoChange,bananas,0,2.3309421249978186,0,0,0
4028,Binary classification,NoChange,bananas,0,2.3868644579997635,0,0,0
4134,Binary classification,NoChange,bananas,0,2.4436754999987897,0,0,0
4240,Binary classification,NoChange,bananas,0,2.5018256249968545,0,0,0
4346,Binary classification,NoChange,bananas,0,2.558948290999979,0,0,0
4452,Binary classification,NoChange,bananas,0,2.6173472499976924,0,0,0
4558,Binary classification,NoChange,bananas,0,2.674985708,0,0,0
4664,Binary classification,NoChange,bananas,0,2.7329121659968223,0,0,0
4770,Binary classification,NoChange,bananas,0,2.7893157499966037,0,0,0
4876,Binary classification,NoChange,bananas,0,2.846329624997452,0,0,0
4982,Binary classification,NoChange,bananas,0,2.9025738749987795,0,0,0
5088,Binary classification,NoChange,bananas,0,2.958630582998012,0,0,0
5194,Binary classification,NoChange,bananas,0,3.013501040997653,0,0,0
5300,Binary classification,NoChange,bananas,0,3.068386874998396,0,0,0
907,Binary classification,NoChange,elec2,0,0.4844849999972211,0,0,0
1814,Binary classification,NoChange,elec2,0,0.9674932909983908,0,0,0
2721,Binary classification,NoChange,elec2,0,1.5932802079987596,0,0,0
3628,Binary classification,NoChange,elec2,0,2.126444375000574,0,0,0
4535,Binary classification,NoChange,elec2,0,2.6139102909983194,0,0,0
5442,Binary classification,NoChange,elec2,0,3.100298124998517,0,0,0
6349,Binary classification,NoChange,elec2,0,3.5785899160000554,0,0,0
7256,Binary classification,NoChange,elec2,0,4.051470332997269,0,0,0
8163,Binary classification,NoChange,elec2,0,4.570026207999035,0,0,0
9070,Binary classification,NoChange,elec2,0,5.061244874999829,0,0,0
9977,Binary classification,NoChange,elec2,0,5.535588415998063,0,0,0
10884,Binary classification,NoChange,elec2,0,6.012512124998466,0,0,0
11791,Binary classification,NoChange,elec2,0,6.487442457997531,0,0,0
12698,Binary classification,NoChange,elec2,0,6.9582283749987255,0,0,0
13605,Binary classification,NoChange,elec2,0,7.430202249997819,0,0,0
14512,Binary classification,NoChange,elec2,0,7.902894374998141,0,0,0
15419,Binary classification,NoChange,elec2,0,8.383447208,0,0,0
16326,Binary classification,NoChange,elec2,0,8.993804082998395,0,0,0
17233,Binary classification,NoChange,elec2,0,9.475108458,0,0,0
18140,Binary classification,NoChange,elec2,0,9.9966315,0,0,0
19047,Binary classification,NoChange,elec2,0,10.474451124999176,0,0,0
19954,Binary classification,NoChange,elec2,0,10.95395570799883,0,0,0
20861,Binary classification,NoChange,elec2,0,11.432138249998388,0,0,0
21768,Binary classification,NoChange,elec2,0,11.921393499997066,0,0,0
22675,Binary classification,NoChange,elec2,0,12.569954915998096,0,0,0
23582,Binary classification,NoChange,elec2,0,13.061677165998844,0,0,0
24489,Binary classification,NoChange,elec2,0,13.59178879,0,0,0
25396,Binary classification,NoChange,elec2,0,14.113852874997974,0,0,0
26303,Binary classification,NoChange,elec2,0,14.640692082997704,0,0,0
27210,Binary classification,NoChange,elec2,0,15.123820916000112,0,0,0
28117,Binary classification,NoChange,elec2,0,15.602669500000047,0,0,0
29024,Binary classification,NoChange,elec2,0,16.075784374999785,0,0,0
29931,Binary classification,NoChange,elec2,0,16.547910957997374,0,0,0
30838,Binary classification,NoChange,elec2,0,17.02245479,0,0,0
31745,Binary classification,NoChange,elec2,0,17.490298332999373,0,0,0
32652,Binary classification,NoChange,elec2,0,18.028037582997054,0,0,0
33559,Binary classification,NoChange,elec2,0,18.643790332997018,0,0,0
34466,Binary classification,NoChange,elec2,0,19.129401124999276,0,0,0
35373,Binary classification,NoChange,elec2,0,19.61124558299707,0,0,0
36280,Binary classification,NoChange,elec2,0,20.087682040997606,0,0,0
37187,Binary classification,NoChange,elec2,0,20.562824000000543,0,0,0
38094,Binary classification,NoChange,elec2,0,21.034354915998847,0,0,0
39001,Binary classification,NoChange,elec2,0,21.506698040997435,0,0,0
39908,Binary classification,NoChange,elec2,0,21.980787874999805,0,0,0
40815,Binary classification,NoChange,elec2,0,22.458028040997306,0,0,0
41722,Binary classification,NoChange,elec2,0,22.94946716599952,0,0,0
42629,Binary classification,NoChange,elec2,0,23.59529491599824,0,0,0
43536,Binary classification,NoChange,elec2,0,24.07809645799716,0,0,0
44443,Binary classification,NoChange,elec2,0,24.562814040997186,0,0,0
25,Binary classification,NoChange,phishing,0,0.01314275,0,0,0
50,Binary classification,NoChange,phishing,0,0.026210583,0,0,0
75,Binary classification,NoChange,phishing,0,0.039323375,0,0,0
100,Binary classification,NoChange,phishing,0,0.052583166,0,0,0
125,Binary classification,NoChange,phishing,0,0.065621291,0,0,0
150,Binary classification,NoChange,phishing,0,0.07863775,0,0,0
175,Binary classification,NoChange,phishing,0,0.091579625,0,0,0
200,Binary classification,NoChange,phishing,0,0.1044317499981843,0,0,0
225,Binary classification,NoChange,phishing,0,0.1173669579984562,0,0,0
250,Binary classification,NoChange,phishing,0,0.1300389579992042,0,0,0
275,Binary classification,NoChange,phishing,0,0.1431640000009792,0,0,0
300,Binary classification,NoChange,phishing,0,0.1561932910008181,0,0,0
325,Binary classification,NoChange,phishing,0,0.168843833,0,0,0
350,Binary classification,NoChange,phishing,0,0.1819016659974295,0,0,0
375,Binary classification,NoChange,phishing,0,0.1949066249981115,0,0,0
400,Binary classification,NoChange,phishing,0,0.2080273749998014,0,0,0
425,Binary classification,NoChange,phishing,0,0.2209975410005427,0,0,0
450,Binary classification,NoChange,phishing,0,0.2337784160008595,0,0,0
475,Binary classification,NoChange,phishing,0,0.2467662909984938,0,0,0
500,Binary classification,NoChange,phishing,0,0.2599536249981611,0,0,0
525,Binary classification,NoChange,phishing,0,0.2732109579992539,0,0,0
550,Binary classification,NoChange,phishing,0,0.2863115830004972,0,0,0
575,Binary classification,NoChange,phishing,0,0.2991641250009706,0,0,0
600,Binary classification,NoChange,phishing,0,0.3124596659981762,0,0,0
625,Binary classification,NoChange,phishing,0,0.3254664579981181,0,0,0
650,Binary classification,NoChange,phishing,0,0.3385070830008772,0,0,0
675,Binary classification,NoChange,phishing,0,0.3515304579996154,0,0,0
700,Binary classification,NoChange,phishing,0,0.3646371249997173,0,0,0
725,Binary classification,NoChange,phishing,0,0.3776280829988536,0,0,0
750,Binary classification,NoChange,phishing,0,0.3908874160006235,0,0,0
775,Binary classification,NoChange,phishing,0,0.4039628329992411,0,0,0
800,Binary classification,NoChange,phishing,0,0.4172407910009497,0,0,0
825,Binary classification,NoChange,phishing,0,0.430219666,0,0,0
850,Binary classification,NoChange,phishing,0,0.4434154160007892,0,0,0
875,Binary classification,NoChange,phishing,0,0.4563566659999196,0,0,0
900,Binary classification,NoChange,phishing,0,0.4693532499986759,0,0,0
925,Binary classification,NoChange,phishing,0,0.482537208,0,0,0
950,Binary classification,NoChange,phishing,0,0.4953429999986838,0,0,0
975,Binary classification,NoChange,phishing,0,0.5084330829995451,0,0,0
1000,Binary classification,NoChange,phishing,0,0.5215580410003895,0,0,0
1025,Binary classification,NoChange,phishing,0,0.5346587909989466,0,0,0
1050,Binary classification,NoChange,phishing,0,0.5472277499975462,0,0,0
1075,Binary classification,NoChange,phishing,0,0.5602916249990813,0,0,0
1100,Binary classification,NoChange,phishing,0,0.5732904159995087,0,0,0
1125,Binary classification,NoChange,phishing,0,0.5862380830003531,0,0,0
1150,Binary classification,NoChange,phishing,0,0.5993551249994198,0,0,0
1175,Binary classification,NoChange,phishing,0,0.6124544579979556,0,0,0
1200,Binary classification,NoChange,phishing,0,0.6251360829992336,0,0,0
1225,Binary classification,NoChange,phishing,0,0.6382349159976002,0,0,0
1250,Binary classification,NoChange,phishing,0,0.6514264580000599,0,0,0
1904,Binary classification,NoChange,smtp,0,1.0656950840020727,0,0,0
3808,Binary classification,NoChange,smtp,0,2.0670619170014106,0,0,0
5712,Binary classification,NoChange,smtp,0,3.056207417001133,0,0,0
7616,Binary classification,NoChange,smtp,0,4.062508709001122,0,0,0
9520,Binary classification,NoChange,smtp,0,5.058290917000704,0,0,0
11424,Binary classification,NoChange,smtp,0,6.043691500002751,0,0,0
13328,Binary classification,NoChange,smtp,0,7.268111084002157,0,0,0
15232,Binary classification,NoChange,smtp,0,8.28575175,0,0,0
17136,Binary classification,NoChange,smtp,0,9.324435459002416,0,0,0
19040,Binary classification,NoChange,smtp,0,10.321968167001614,0,0,0
20944,Binary classification,NoChange,smtp,0,11.520687209002062,0,0,0
22848,Binary classification,NoChange,smtp,0,12.604869959002826,0,0,0
24752,Binary classification,NoChange,smtp,0,13.627968209002574,0,0,0
26656,Binary classification,NoChange,smtp,0,14.630332374999853,0,0,0
28560,Binary classification,NoChange,smtp,0,15.621620334000909,0,0,0
30464,Binary classification,NoChange,smtp,0,16.68533000000025,0,0,0
32368,Binary classification,NoChange,smtp,0,17.925374292000924,0,0,0
34272,Binary classification,NoChange,smtp,0,18.922546500001772,0,0,0
36176,Binary classification,NoChange,smtp,0,19.915281292000145,0,0,0
38080,Binary classification,NoChange,smtp,0,20.91215354200176,0,0,0
39984,Binary classification,NoChange,smtp,0,22.099859500001912,0,0,0
41888,Binary classification,NoChange,smtp,0,23.11033016700094,0,0,0
43792,Binary classification,NoChange,smtp,0,24.127521750000597,0,0,0
45696,Binary classification,NoChange,smtp,0,25.149570000001404,0,0,0
47600,Binary classification,NoChange,smtp,0,26.16929454199999,0,0,0
49504,Binary classification,NoChange,smtp,0,27.29337262500121,0,0,0
51408,Binary classification,NoChange,smtp,0,28.414072999999917,0,0,0
53312,Binary classification,NoChange,smtp,0,29.42730329200276,0,0,0
55216,Binary classification,NoChange,smtp,0,30.48771191700143,0,0,0
57120,Binary classification,NoChange,smtp,0,31.50133420900238,0,0,0
59024,Binary classification,NoChange,smtp,0,32.67781763,0,0,0
60928,Binary classification,NoChange,smtp,0,33.72214145900216,0,0,0
62832,Binary classification,NoChange,smtp,0,34.74192012500134,0,0,0
64736,Binary classification,NoChange,smtp,0,35.79064062500038,0,0,0
66640,Binary classification,NoChange,smtp,0,36.79551841700231,0,0,0
68544,Binary classification,NoChange,smtp,0,37.96953529200255,0,0,0
70448,Binary classification,NoChange,smtp,0,38.97735995900075,0,0,0
72352,Binary classification,NoChange,smtp,0,40.076493709002534,0,0,0
74256,Binary classification,NoChange,smtp,0,41.09165116700024,0,0,0
76160,Binary classification,NoChange,smtp,0,42.13336075000189,0,0,0
78064,Binary classification,NoChange,smtp,0,43.22245646,0,0,0
79968,Binary classification,NoChange,smtp,0,44.20515100000193,0,0,0
81872,Binary classification,NoChange,smtp,0,45.243956417001755,0,0,0
83776,Binary classification,NoChange,smtp,0,46.37058270900161,0,0,0
85680,Binary classification,NoChange,smtp,0,47.38221662500291,0,0,0
87584,Binary classification,NoChange,smtp,0,48.41097487500156,0,0,0
89488,Binary classification,NoChange,smtp,0,49.57457887500277,0,0,0
91392,Binary classification,NoChange,smtp,0,50.725424209002085,0,0,0
93296,Binary classification,NoChange,smtp,0,51.733649584002706,0,0,0
106,Binary classification,OnlineAdwinBagging,bananas,0,0.015064292,106,0.490566038,0.1818181818181818
212,Binary classification,OnlineAdwinBagging,bananas,0,0.02998725,106,0.5235849056603774,0.1061946902654867
318,Binary classification,OnlineAdwinBagging,bananas,0,0.04524875,106,0.5283018867924528,0.074074074
424,Binary classification,OnlineAdwinBagging,bananas,0,0.061862292,106,0.5377358490566038,0.057692308
530,Binary classification,OnlineAdwinBagging,bananas,0,0.077687125,106,0.5528301886792453,0.048192771
636,Binary classification,OnlineAdwinBagging,bananas,0,0.093613667,106,0.5534591194968553,0.040540541
742,Binary classification,OnlineAdwinBagging,bananas,0,0.1112437499978113,106,0.5646900269541779,0.035820896
848,Binary classification,OnlineAdwinBagging,bananas,0,0.1268207920002169,106,0.5625,0.031331593
954,Binary classification,OnlineAdwinBagging,bananas,0,0.1432295000013255,106,0.5639412997903563,0.028037383
1060,Binary classification,OnlineAdwinBagging,bananas,0,0.161315667,106,0.569811321,0.025641026
1166,Binary classification,OnlineAdwinBagging,bananas,0,0.1781367500007036,106,0.5677530017152659,0.023255814
1272,Binary classification,OnlineAdwinBagging,bananas,0,0.1949529169978632,106,0.5636792452830188,0.021164021
