step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1,MicroF1,MacroF1
564,Multiclass classification,SAMkNN,music,2060.671875,0.06648212499931105,12,0.13143872113676733,,0.13143872113676733,0.010314111579934363
576,Multiclass classification,SAMkNN,music,2060.828125,0.0678607079989888,12,0.12869565217391304,,0.12869565217391304,0.010110562982275275
588,Multiclass classification,SAMkNN,music,2061.0,0.06917933299882861,12,0.1260647359454855,,0.1260647359454855,0.009914998748381056
47,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.004464208001081715,0,0.0,,0.0,0.0
94,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.010515875001146924,0,0.0,,0.0,0.0
141,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.014993374999903608,0,0.0,,0.0,0.0
188,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.019398000000364846,0,0.0,,0.0,0.0
235,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.02355524999984482,0,0.0,,0.0,0.0
282,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.027577124999879743,0,0.0,,0.0,0.0
329,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.03131412500079023,0,0.0,,0.0,0.0
376,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.03508987500026706,0,0.0,,0.0,0.0
423,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.03890679200048908,0,0.0,,0.0,0.0
470,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.042777500000738655,0,0.0,,0.0,0.0
517,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.046842667001328664,0,0.0,,0.0,0.0
564,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.05077825000080338,0,0.0,,0.0,0.0
611,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.054606499999863445,0,0.0,,0.0,0.0
658,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.0584189580004022,0,0.0,,0.0,0.0
705,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.06226874999993015,0,0.0,,0.0,0.0
752,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.06607041700044647,0,0.0,,0.0,0.0
799,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.07001750000017637,0,0.0,,0.0,0.0
846,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.07377266700132168,0,0.0,,0.0,0.0
893,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.07763754200095718,0,0.0,,0.0,0.0
940,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.08155358300064108,0,0.0,,0.0,0.0
987,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.08525241700044717,0,0.0,,0.0,0.0
1034,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.08899595799994131,0,0.0,,0.0,0.0
1081,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.09268445800080372,0,0.0,,0.0,0.0
1128,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.09663675000047078,0,0.0,,0.0,0.0
1175,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.10053208300087135,0,0.0,,0.0,0.0
1222,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.10432387500077311,0,0.0,,0.0,0.0
1269,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.1081147080003575,0,0.0,,0.0,0.0
1316,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.11218858299980639,0,0.0,,0.0,0.0
1363,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.11597358300059568,0,0.0,,0.0,0.0
1410,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.11972062499989988,0,0.0,,0.0,0.0
1457,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.12344845799998438,0,0.0,,0.0,0.0
1504,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.12736404200040852,0,0.0,,0.0,0.0
1551,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.13105958300002385,0,0.0,,0.0,0.0
1598,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.1347945420002361,0,0.0,,0.0,0.0
1645,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.13853200000085053,0,0.0,,0.0,0.0
1692,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.142252333000215,0,0.0,,0.0,0.0
1739,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.14601133300129732,0,0.0,,0.0,0.0
1786,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.14975616700030514,0,0.0,,0.0,0.0
1833,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.15348304200051643,0,0.0,,0.0,0.0
1880,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.1571897080011695,0,0.0,,0.0,0.0
1927,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.16101462500046182,0,0.0,,0.0,0.0
1974,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.16476937500010536,0,0.0,,0.0,0.0
2021,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.16851916700034053,0,0.0,,0.0,0.0
2068,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.17232708300070954,0,0.0,,0.0,0.0
2115,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.17604666700026428,0,0.0,,0.0,0.0
2162,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.17997124999965308,0,0.0,,0.0,0.0
2209,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.18372104199988826,0,0.0,,0.0,0.0
2256,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.18762150000111433,0,0.0,,0.0,0.0
2303,Multiclass classification,SGDClassifier,imagesegments,1463.640625,0.19129379200057883,0,0.0,,0.0,0.0
408,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.034480082998925354,0,0.0,,0.0,0.0
816,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.06828562500049884,0,0.0,,0.0,0.0
1224,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.10255833299925143,0,0.0,,0.0,0.0
1632,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.13582662499902654,0,0.0,,0.0,0.0
2040,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.16910654099956446,0,0.0,,0.0,0.0
2448,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.202903833000164,0,0.0,,0.0,0.0
2856,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.23500558299929253,0,0.0,,0.0,0.0
3264,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.2664432500005205,0,0.0,,0.0,0.0
3672,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.2987169999996695,0,0.0,,0.0,0.0
4080,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.33145020799929625,0,0.0,,0.0,0.0
4488,Multiclass classification,SGDClassifier,keystroke,1484.640625,0.3630460829990625,0,0.0,,0.0,0.0
4896,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.4381382499996107,0,0.0,,0.0,0.0
5304,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.4712757910001528,0,0.0,,0.0,0.0
5712,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.5046297079989017,0,0.0,,0.0,0.0
6120,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.5392542499994306,0,0.0,,0.0,0.0
6528,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.5734983749989624,0,0.0,,0.0,0.0
6936,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.6065035409992561,0,0.0,,0.0,0.0
7344,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.6404439580001053,0,0.0,,0.0,0.0
7752,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.6738776250003866,0,0.0,,0.0,0.0
8160,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.7062143749990355,0,0.0,,0.0,0.0
8568,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.7393882910000684,0,0.0,,0.0,0.0
8976,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.7725947500002803,0,0.0,,0.0,0.0
9384,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.8067771659989376,0,0.0,,0.0,0.0
9792,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.8411294580000686,0,0.0,,0.0,0.0
10200,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.8750516660002177,0,0.0,,0.0,0.0
10608,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.9094444999991538,0,0.0,,0.0,0.0
11016,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.9437349159998121,0,0.0,,0.0,0.0
11424,Multiclass classification,SGDClassifier,keystroke,1483.640625,0.9773202910000691,0,0.0,,0.0,0.0
11832,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.010804083000039,0,0.0,,0.0,0.0
12240,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.04490154099949,0,0.0,,0.0,0.0
12648,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.0783739580001566,0,0.0,,0.0,0.0
13056,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.1112903749999532,0,0.0,,0.0,0.0
13464,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.1439382079988718,0,0.0,,0.0,0.0
13872,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.1754342499989434,0,0.0,,0.0,0.0
14280,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.207799707999584,0,0.0,,0.0,0.0
14688,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.2397736250004527,0,0.0,,0.0,0.0
15096,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.273154999998951,0,0.0,,0.0,0.0
15504,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.3071274579997407,0,0.0,,0.0,0.0
15912,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.3405098330003966,0,0.0,,0.0,0.0
16320,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.3743602909999026,0,0.0,,0.0,0.0
16728,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.4082408750000468,0,0.0,,0.0,0.0
17136,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.441424749998987,0,0.0,,0.0,0.0
17544,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.4752518749992305,0,0.0,,0.0,0.0
17952,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.5092820829995617,0,0.0,,0.0,0.0
18360,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.5425248329993337,0,0.0,,0.0,0.0
18768,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.5761427500001446,0,0.0,,0.0,0.0
19176,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.6460137079993729,0,0.0,,0.0,0.0
19584,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.728611832999377,0,0.0,,0.0,0.0
19992,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.7681262499991135,0,0.0,,0.0,0.0
20400,Multiclass classification,SGDClassifier,keystroke,1483.640625,1.8484873750003317,0,0.0,,0.0,0.0
12,Multiclass classification,SGDClassifier,music,1433.515625,0.0011865410015161615,0,0.0,,0.0,0.0
24,Multiclass classification,SGDClassifier,music,1433.515625,0.0022838330005470198,0,0.0,,0.0,0.0
36,Multiclass classification,SGDClassifier,music,1433.515625,0.0033305830002063885,0,0.0,,0.0,0.0
48,Multiclass classification,SGDClassifier,music,1433.515625,0.00439475000166567,0,0.0,,0.0,0.0
60,Multiclass classification,SGDClassifier,music,1433.515625,0.005473458000778919,0,0.0,,0.0,0.0
72,Multiclass classification,SGDClassifier,music,1433.515625,0.006577416001164238,0,0.0,,0.0,0.0
84,Multiclass classification,SGDClassifier,music,1433.515625,0.007650916000784491,0,0.0,,0.0,0.0
96,Multiclass classification,SGDClassifier,music,1433.515625,0.008714541001609177,0,0.0,,0.0,0.0
108,Multiclass classification,SGDClassifier,music,1433.515625,0.009781166001630481,0,0.0,,0.0,0.0
120,Multiclass classification,SGDClassifier,music,1433.515625,0.010819791001267731,0,0.0,,0.0,0.0
132,Multiclass classification,SGDClassifier,music,1433.515625,0.011869916001160163,0,0.0,,0.0,0.0
144,Multiclass classification,SGDClassifier,music,1433.515625,0.012881166001534439,0,0.0,,0.0,0.0
156,Multiclass classification,SGDClassifier,music,1433.515625,0.013895750000301632,0,0.0,,0.0,0.0
168,Multiclass classification,SGDClassifier,music,1433.515625,0.014906916001564241,0,0.0,,0.0,0.0
180,Multiclass classification,SGDClassifier,music,1433.515625,0.015921333000733284,0,0.0,,0.0,0.0
192,Multiclass classification,SGDClassifier,music,1433.515625,0.01693133300068439,0,0.0,,0.0,0.0
204,Multiclass classification,SGDClassifier,music,1433.53125,0.017964000000574742,0,0.0,,0.0,0.0
216,Multiclass classification,SGDClassifier,music,1433.53125,0.018975583001520135,0,0.0,,0.0,0.0
228,Multiclass classification,SGDClassifier,music,1433.53125,0.019987041001513717,0,0.0,,0.0,0.0
240,Multiclass classification,SGDClassifier,music,1433.53125,0.021032708000348066,0,0.0,,0.0,0.0
252,Multiclass classification,SGDClassifier,music,1433.53125,0.02208920800148917,0,0.0,,0.0,0.0
264,Multiclass classification,SGDClassifier,music,1433.53125,0.023145500001191976,0,0.0,,0.0,0.0
276,Multiclass classification,SGDClassifier,music,1433.53125,0.024203791001127684,0,0.0,,0.0,0.0
288,Multiclass classification,SGDClassifier,music,1433.53125,0.02525758299998415,0,0.0,,0.0,0.0
300,Multiclass classification,SGDClassifier,music,1433.53125,0.026319250000597094,0,0.0,,0.0,0.0
312,Multiclass classification,SGDClassifier,music,1433.53125,0.027373000000807224,0,0.0,,0.0,0.0
324,Multiclass classification,SGDClassifier,music,1433.53125,0.028424750000340282,0,0.0,,0.0,0.0
336,Multiclass classification,SGDClassifier,music,1433.53125,0.02946995800084551,0,0.0,,0.0,0.0
348,Multiclass classification,SGDClassifier,music,1433.53125,0.030521625001711072,0,0.0,,0.0,0.0
360,Multiclass classification,SGDClassifier,music,1433.53125,0.03153591600130312,0,0.0,,0.0,0.0
372,Multiclass classification,SGDClassifier,music,1433.53125,0.03254633300093701,0,0.0,,0.0,0.0
384,Multiclass classification,SGDClassifier,music,1433.53125,0.03355845800069801,0,0.0,,0.0,0.0
396,Multiclass classification,SGDClassifier,music,1433.53125,0.03458075000162353,0,0.0,,0.0,0.0
408,Multiclass classification,SGDClassifier,music,1433.53125,0.03559479100113094,0,0.0,,0.0,0.0
420,Multiclass classification,SGDClassifier,music,1433.53125,0.036610958000892424,0,0.0,,0.0,0.0
432,Multiclass classification,SGDClassifier,music,1433.53125,0.03763716600042244,0,0.0,,0.0,0.0
444,Multiclass classification,SGDClassifier,music,1433.53125,0.038695833000019775,0,0.0,,0.0,0.0
456,Multiclass classification,SGDClassifier,music,1433.53125,0.03975000000173168,0,0.0,,0.0,0.0
468,Multiclass classification,SGDClassifier,music,1433.53125,0.040802708001137944,0,0.0,,0.0,0.0
480,Multiclass classification,SGDClassifier,music,1433.53125,0.04181454100034898,0,0.0,,0.0,0.0
492,Multiclass classification,SGDClassifier,music,1433.53125,0.042814125001314096,0,0.0,,0.0,0.0
504,Multiclass classification,SGDClassifier,music,1433.53125,0.04381979100071476,0,0.0,,0.0,0.0
516,Multiclass classification,SGDClassifier,music,1433.53125,0.044846500000858214,0,0.0,,0.0,0.0
528,Multiclass classification,SGDClassifier,music,1433.53125,0.045860458001698134,0,0.0,,0.0,0.0
540,Multiclass classification,SGDClassifier,music,1433.53125,0.046870666001268546,0,0.0,,0.0,0.0
552,Multiclass classification,SGDClassifier,music,1433.53125,0.047880916001304286,0,0.0,,0.0,0.0
564,Multiclass classification,SGDClassifier,music,1433.53125,0.048901166001087404,0,0.0,,0.0,0.0
576,Multiclass classification,SGDClassifier,music,1433.53125,0.04991195799993875,0,0.0,,0.0,0.0
588,Multiclass classification,SGDClassifier,music,1433.53125,0.050921333000587765,0,0.0,,0.0,0.0
47,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.0036638329984270968,0,0.0,,0.0,0.0
94,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.007298291999177309,0,0.0,,0.0,0.0
141,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.010903082998993341,0,0.0,,0.0,0.0
188,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.014402957998754573,0,0.0,,0.0,0.0
235,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.017838707999544567,0,0.0,,0.0,0.0
282,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.021402917000159505,0,0.0,,0.0,0.0
329,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.024976916998639354,0,0.0,,0.0,0.0
376,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.028572374998475425,0,0.0,,0.0,0.0
423,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.032165332999284146,0,0.0,,0.0,0.0
470,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.035755707998760045,0,0.0,,0.0,0.0
517,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.03933441699882678,0,0.0,,0.0,0.0
564,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.042929874998662854,0,0.0,,0.0,0.0
611,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.046515957999872626,0,0.0,,0.0,0.0
658,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.050119083000026876,0,0.0,,0.0,0.0
705,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.05364620799991826,0,0.0,,0.0,0.0
752,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.05710933299997123,0,0.0,,0.0,0.0
799,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.060676375000184635,0,0.0,,0.0,0.0
846,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.06417791700005182,0,0.0,,0.0,0.0
893,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.0677293329990789,0,0.0,,0.0,0.0
940,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.0713058329984051,0,0.0,,0.0,0.0
987,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.07501912499901664,0,0.0,,0.0,0.0
1034,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.07852837499922316,0,0.0,,0.0,0.0
1081,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.08199824999974226,0,0.0,,0.0,0.0
1128,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.08548779199918499,0,0.0,,0.0,0.0
1175,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.08908454199990956,0,0.0,,0.0,0.0
1222,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.0927387079991604,0,0.0,,0.0,0.0
1269,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.096261582999432,0,0.0,,0.0,0.0
1316,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.09990024999933667,0,0.0,,0.0,0.0
1363,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.10346866699910606,0,0.0,,0.0,0.0
1410,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.10709395799858612,0,0.0,,0.0,0.0
1457,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.1109149999992951,0,0.0,,0.0,0.0
1504,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.11448508299872628,0,0.0,,0.0,0.0
1551,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.11809499999981199,0,0.0,,0.0,0.0
1598,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.12169020799956343,0,0.0,,0.0,0.0
1645,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.12556295799913642,0,0.0,,0.0,0.0
1692,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.12943341699974553,0,0.0,,0.0,0.0
1739,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.13369966699974611,0,0.0,,0.0,0.0
1786,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.13807412499954808,0,0.0,,0.0,0.0
1833,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.14388824999878125,0,0.0,,0.0,0.0
1880,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.1477975419984432,0,0.0,,0.0,0.0
1927,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.1612077079989831,0,0.0,,0.0,0.0
1974,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.17144916699908208,0,0.0,,0.0,0.0
2021,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.18397112499951618,0,0.0,,0.0,0.0
2068,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.19300624999959837,0,0.0,,0.0,0.0
2115,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.20341924999956973,0,0.0,,0.0,0.0
2162,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.24334637499850942,0,0.0,,0.0,0.0
2209,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.25298033299986855,0,0.0,,0.0,0.0
2256,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.2588224169994646,0,0.0,,0.0,0.0
2303,Multiclass classification,ShrubsClassifier,imagesegments,1433.53125,0.26425012499930745,0,0.0,,0.0,0.0
408,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.03436166599931312,0,0.0,,0.0,0.0
816,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.06851637500039942,0,0.0,,0.0,0.0
1224,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.10278179099987028,0,0.0,,0.0,0.0
1632,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.13682816599975922,0,0.0,,0.0,0.0
2040,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.17129504100012127,0,0.0,,0.0,0.0
2448,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.20580495799913479,0,0.0,,0.0,0.0
2856,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.23989091600014945,0,0.0,,0.0,0.0
3264,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.2750051249986427,0,0.0,,0.0,0.0
3672,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.30927908299963747,0,0.0,,0.0,0.0
4080,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.3435410000001866,0,0.0,,0.0,0.0
4488,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.37847470799897565,0,0.0,,0.0,0.0
4896,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.4132349579995207,0,0.0,,0.0,0.0
5304,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.44798712499869,0,0.0,,0.0,0.0
5712,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.48195929099892965,0,0.0,,0.0,0.0
6120,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.5164257910000742,0,0.0,,0.0,0.0
6528,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.5500679159995343,0,0.0,,0.0,0.0
6936,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.5843044159992132,0,0.0,,0.0,0.0
7344,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.6185556250002264,0,0.0,,0.0,0.0
7752,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.6530419159989833,0,0.0,,0.0,0.0
8160,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.687188582998715,0,0.0,,0.0,0.0
8568,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.7222660409988748,0,0.0,,0.0,0.0
8976,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.7570375409995904,0,0.0,,0.0,0.0
9384,Multiclass classification,ShrubsClassifier,keystroke,1453.5625,0.7918956659996184,0,0.0,,0.0,0.0
9792,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,0.8857839159991272,0,0.0,,0.0,0.0
10200,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,0.9205583749990183,0,0.0,,0.0,0.0
10608,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,0.9559145829989575,0,0.0,,0.0,0.0
11016,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,0.9909472910003387,0,0.0,,0.0,0.0
11424,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.0256578329990589,0,0.0,,0.0,0.0
11832,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.0605307499990886,0,0.0,,0.0,0.0
12240,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.0959023329996853,0,0.0,,0.0,0.0
12648,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.1308998749991588,0,0.0,,0.0,0.0
13056,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.2015902909988654,0,0.0,,0.0,0.0
13464,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.2426569999988715,0,0.0,,0.0,0.0
13872,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.2770743330002006,0,0.0,,0.0,0.0
14280,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.311296083000343,0,0.0,,0.0,0.0
14688,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.3462677909992635,0,0.0,,0.0,0.0
15096,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.381019374999596,0,0.0,,0.0,0.0
15504,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.415694249999433,0,0.0,,0.0,0.0
15912,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.450718832998973,0,0.0,,0.0,0.0
16320,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.4850842079995346,0,0.0,,0.0,0.0
16728,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.520334458000434,0,0.0,,0.0,0.0
17136,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.554809707999084,0,0.0,,0.0,0.0
17544,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.589255790999232,0,0.0,,0.0,0.0
17952,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.6234689579996484,0,0.0,,0.0,0.0
18360,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.6584291250001115,0,0.0,,0.0,0.0
18768,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.6933832079994318,0,0.0,,0.0,0.0
19176,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.72875912499876,0,0.0,,0.0,0.0
19584,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.7630090829989058,0,0.0,,0.0,0.0
19992,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.79825745800008,0,0.0,,0.0,0.0
20400,Multiclass classification,ShrubsClassifier,keystroke,1450.5625,1.8330112909989111,0,0.0,,0.0,0.0
12,Multiclass classification,ShrubsClassifier,music,1902.984375,0.0012878340003226185,0,0.0,,0.0,0.0
24,Multiclass classification,ShrubsClassifier,music,1902.984375,0.0027135840009577805,0,0.0,,0.0,0.0
36,Multiclass classification,ShrubsClassifier,music,1902.984375,0.00386025000079826,0,0.0,,0.0,0.0
48,Multiclass classification,ShrubsClassifier,music,1902.984375,0.004962417000569985,0,0.0,,0.0,0.0
60,Multiclass classification,ShrubsClassifier,music,1902.984375,0.006060417001208407,0,0.0,,0.0,0.0
72,Multiclass classification,ShrubsClassifier,music,1902.984375,0.007144958999560913,0,0.0,,0.0,0.0
84,Multiclass classification,ShrubsClassifier,music,1902.984375,0.008240084000135539,0,0.0,,0.0,0.0
